,x,y,z,num_of_neighbor_lesions,avg_of_num_of_neighbor_lesions,diff_of_num_of_neighbor_lesions_and_avg_of_num_of_neighbor_lesions,voxel_intensity,average_intensity_of_neighbor_voxels,diff_of_vox_int_and_avg_int_of_nei_vox
2397,130,128,32,9,9.0,0.0,849.0,716.555555556,132.444444444
2398,130,128,35,7,6.85714285714,0.142857142857,650.0,639.428571429,10.5714285714
2399,130,129,31,11,10.0909090909,0.909090909091,586.0,711.181818182,-125.181818182
2400,130,129,35,8,5.875,2.125,627.0,617.25,9.75
2401,130,130,31,13,10.9230769231,2.07692307692,663.0,670.846153846,-7.84615384615
2402,130,130,35,6,5.83333333333,0.166666666667,571.0,609.166666667,-38.1666666667
2403,130,131,29,8,9.75,-1.75,492.0,593.875,-101.875
2404,130,131,30,13,11.0769230769,1.92307692308,646.0,634.769230769,11.2307692308
2405,130,131,31,14,10.6428571429,3.35714285714,708.0,678.642857143,29.3571428571
2406,130,132,29,9,9.77777777778,-0.777777777778,514.0,597.0,-83.0
2407,130,132,30,12,10.6666666667,1.33333333333,662.0,621.916666667,40.0833333333
2408,130,132,31,14,9.5,4.5,755.0,672.142857143,82.8571428571
2409,130,133,30,8,9.125,-1.125,716.0,662.625,53.375
2410,130,133,32,6,7.83333333333,-1.83333333333,665.0,706.5,-41.5
2411,130,134,17,0,,,780.0,,
2412,130,134,30,4,6.5,-2.5,710.0,737.0,-27.0
2413,130,134,32,4,5.25,-1.25,631.0,664.5,-33.5
2414,130,135,30,4,4.5,-0.5,676.0,687.75,-11.75
2415,130,135,32,2,4.0,-2.0,588.0,675.0,-87.0
2416,130,136,30,4,4.75,-0.75,618.0,561.0,57.0
2417,130,137,30,6,4.83333333333,1.16666666667,577.0,587.833333333,-10.8333333333
2418,130,138,30,6,5.66666666667,0.333333333333,592.0,606.333333333,-14.3333333333
2419,130,139,22,5,3.8,1.2,782.0,758.6,23.4
2420,130,139,30,6,5.83333333333,0.166666666667,595.0,636.0,-41.0
2421,130,139,34,4,8.75,-4.75,682.0,580.75,101.25
2422,130,140,22,3,5.33333333333,-2.33333333333,690.0,824.666666667,-134.666666667
2423,130,140,26,1,2.0,-1.0,672.0,659.0,13.0
2424,130,140,30,4,6.25,-2.25,578.0,645.5,-67.5
2425,130,140,34,6,7.83333333333,-1.83333333333,602.0,582.333333333,19.6666666667
2426,130,141,26,2,1.0,1.0,659.0,665.5,-6.5
2427,130,141,29,4,5.5,-1.5,667.0,614.75,52.25
2428,130,141,34,7,7.42857142857,-0.428571428571,556.0,588.571428571,-32.5714285714
2429,130,142,34,6,7.16666666667,-1.16666666667,530.0,607.0,-77.0
2430,130,143,13,3,4.33333333333,-1.33333333333,648.0,732.333333333,-84.3333333333
2431,130,143,31,6,4.83333333333,1.16666666667,656.0,726.333333333,-70.3333333333
2432,130,145,10,1,1.0,0.0,706.0,615.0,91.0
2433,130,145,30,3,4.0,-1.0,727.0,796.0,-69.0
2434,130,145,33,5,8.2,-3.2,663.0,584.0,79.0
2435,130,146,32,9,8.77777777778,0.222222222222,604.0,597.111111111,6.88888888889
2436,130,146,33,8,9.125,-1.125,604.0,589.375,14.625
2437,130,147,32,11,9.45454545455,1.54545454545,680.0,578.0,102.0
2438,130,147,33,10,9.8,0.2,546.0,583.3,-37.3
2439,130,148,26,5,5.6,-0.6,657.0,651.4,5.6
2440,130,148,32,11,9.72727272727,1.27272727273,709.0,577.272727273,131.727272727
2441,130,148,33,10,10.1,-0.1,524.0,587.6,-63.6
2442,130,149,26,7,5.85714285714,1.14285714286,644.0,656.857142857,-12.8571428571
2443,130,149,32,10,8.7,1.3,678.0,573.8,104.2
2444,130,150,26,7,6.28571428571,0.714285714286,655.0,700.857142857,-45.8571428571
2445,130,150,32,6,8.5,-2.5,590.0,587.333333333,2.66666666667
2446,130,151,23,3,2.0,1.0,632.0,681.666666667,-49.6666666667
2447,130,151,26,6,6.16666666667,-0.166666666667,769.0,727.666666667,41.3333333333
2448,130,153,25,8,6.875,1.125,642.0,695.25,-53.25
2449,130,154,3,2,2.0,0.0,259.0,266.0,-7.0
2450,130,154,24,11,7.81818181818,3.18181818182,657.0,660.272727273,-3.27272727273
2451,130,154,25,8,8.5,-0.5,782.0,642.875,139.125
2452,130,155,1,1,2.0,-1.0,247.0,183.0,64.0
2453,130,155,9,6,5.83333333333,0.166666666667,624.0,599.5,24.5
2454,130,155,24,13,8.23076923077,4.76923076923,618.0,686.615384615,-68.6153846154
2455,130,156,4,1,1.0,0.0,246.0,196.0,50.0
2456,130,156,9,7,5.0,2.0,628.0,594.428571429,33.5714285714
2457,130,156,11,2,2.5,-0.5,731.0,673.0,58.0
2458,130,156,23,9,8.66666666667,0.333333333333,684.0,686.555555556,-2.55555555556
2459,130,156,24,9,8.66666666667,0.333333333333,748.0,679.444444444,68.5555555556
2460,130,157,9,3,5.66666666667,-2.66666666667,604.0,610.0,-6.0
2461,130,157,28,3,2.66666666667,0.333333333333,865.0,773.0,92.0
2462,130,162,28,3,3.0,0.0,789.0,771.0,18.0
2463,130,164,19,0,,,714.0,,
2464,130,167,29,2,2.0,0.0,629.0,748.0,-119.0
2465,130,191,38,4,4.0,0.0,647.0,673.5,-26.5
2466,130,192,38,5,3.4,1.6,617.0,688.0,-71.0
2467,131,98,32,5,7.2,-2.2,506.0,663.8,-157.8
2468,131,99,32,8,6.875,1.125,670.0,671.875,-1.875
2469,131,100,32,6,7.66666666667,-1.66666666667,841.0,686.166666667,154.833333333
2470,131,106,34,3,2.66666666667,0.333333333333,642.0,594.333333333,47.6666666667
2471,131,109,28,2,3.0,-1.0,666.0,658.5,7.5
2472,131,110,28,4,3.5,0.5,671.0,661.75,9.25
2473,131,111,23,4,5.5,-1.5,767.0,735.0,32.0
2474,131,111,28,5,5.2,-0.2,687.0,690.2,-3.2
2475,131,112,23,7,4.57142857143,2.42857142857,719.0,700.0,19.0
2476,131,112,28,5,6.0,-1.0,712.0,707.4,4.6
2477,131,113,23,5,5.2,-0.2,621.0,695.0,-74.0
2478,131,114,28,4,9.25,-5.25,661.0,740.5,-79.5
2479,131,115,28,5,8.8,-3.8,688.0,725.6,-37.6
2480,131,116,24,6,5.33333333333,0.666666666667,663.0,687.5,-24.5
2481,131,116,28,5,7.6,-2.6,719.0,697.4,21.6
2482,131,117,24,7,6.14285714286,0.857142857143,661.0,662.857142857,-1.85714285714
2483,131,117,28,3,7.33333333333,-4.33333333333,639.0,710.666666667,-71.6666666667
2484,131,118,24,7,6.71428571429,0.285714285714,637.0,652.571428571,-15.5714285714
2485,131,118,35,4,5.5,-1.5,629.0,598.25,30.75
2486,131,119,24,7,7.28571428571,-0.285714285714,662.0,661.571428571,0.428571428571
2487,131,119,35,4,6.0,-2.0,660.0,604.0,56.0
2488,131,120,24,8,7.25,0.75,694.0,672.25,21.75
2489,131,121,24,8,7.5,0.5,673.0,678.125,-5.125
2490,131,122,24,8,7.375,0.625,665.0,679.875,-14.875
2491,131,122,35,3,6.0,-3.0,649.0,626.333333333,22.6666666667
2492,131,123,24,8,6.625,1.375,667.0,693.125,-26.125
2493,131,124,24,6,6.16666666667,-0.166666666667,689.0,694.666666667,-5.66666666667
2494,131,124,26,3,4.33333333333,-1.33333333333,616.0,675.0,-59.0
2495,131,124,27,3,4.33333333333,-1.33333333333,700.0,647.0,53.0
2496,131,124,30,3,3.66666666667,-0.666666666667,760.0,680.666666667,79.3333333333
2497,131,125,26,5,4.2,0.8,638.0,653.2,-15.2
2498,131,125,27,5,4.2,0.8,687.0,643.4,43.6
2499,131,126,26,5,5.0,0.0,631.0,657.2,-26.2
2500,131,126,27,5,5.0,0.0,632.0,657.0,-25.0
2501,131,126,35,3,6.33333333333,-3.33333333333,660.0,625.0,35.0
2502,131,127,26,5,5.0,0.0,677.0,657.2,19.8
2503,131,127,27,5,5.0,0.0,652.0,662.2,-10.2
2504,131,127,31,8,9.625,-1.625,628.0,701.75,-73.75
2505,131,127,32,8,9.625,-1.625,759.0,685.375,73.625
2506,131,128,26,5,5.0,0.0,697.0,664.4,32.6
2507,131,128,27,5,5.0,0.0,674.0,669.0,5.0
2508,131,128,31,12,10.25,1.75,644.0,681.75,-37.75
2509,131,128,32,11,10.6363636364,0.363636363636,750.0,685.545454545,64.4545454545
2510,131,128,35,4,7.0,-3.0,644.0,647.75,-3.75
2511,131,129,26,5,4.6,0.4,676.0,658.6,17.4
2512,131,129,27,5,4.6,0.4,643.0,665.2,-22.2
2513,131,129,30,7,11.7142857143,-4.71428571429,534.0,630.285714286,-96.2857142857
2514,131,129,31,14,10.7857142857,3.21428571429,701.0,677.714285714,23.2857142857
2515,131,129,32,12,11.75,0.25,695.0,703.5,-8.5
2516,131,129,35,6,5.5,0.5,652.0,632.5,19.5
2517,131,130,26,4,4.25,-0.25,641.0,650.25,-9.25
2518,131,130,27,4,4.25,-0.25,638.0,651.0,-13.0
2519,131,130,31,15,11.2,3.8,754.0,667.933333333,86.0666666667
2520,131,130,32,11,12.3636363636,-1.36363636364,726.0,714.454545455,11.5454545455
2521,131,130,35,5,5.6,-0.6,615.0,627.4,-12.4
2522,131,131,27,3,3.33333333333,-0.333333333333,644.0,635.333333333,8.66666666667
2523,131,131,30,11,11.6363636364,-0.636363636364,490.0,633.0,-143.0
2524,131,131,31,15,11.2666666667,3.73333333333,775.0,681.466666667,93.5333333333
2525,131,131,32,10,12.3,-2.3,781.0,742.4,38.6
2526,131,131,35,5,4.4,0.6,599.0,616.2,-17.2
2527,131,132,27,2,2.0,0.0,627.0,618.5,8.5
2528,131,132,30,10,11.3,-1.3,476.0,630.4,-154.4
2529,131,132,32,10,10.4,-0.4,845.0,722.8,122.2
2530,131,132,35,4,4.0,0.0,562.0,601.75,-39.75
2531,131,133,27,1,2.0,-1.0,593.0,627.0,-34.0
2532,131,133,32,8,8.5,-0.5,820.0,700.5,119.5
2533,131,133,35,3,4.0,-1.0,540.0,610.0,-70.0
2534,131,135,26,0,,,570.0,,
2535,131,135,28,1,2.0,-1.0,548.0,522.0,26.0
2536,131,136,22,1,2.0,-1.0,794.0,758.0,36.0
2537,131,136,28,2,1.5,0.5,522.0,535.5,-13.5
2538,131,136,30,4,4.75,-0.75,498.0,591.0,-93.0
2539,131,136,32,4,4.25,-0.25,719.0,726.0,-7.0
2540,131,137,22,2,1.5,0.5,758.0,745.5,12.5
2541,131,137,28,2,1.5,0.5,523.0,535.0,-12.0
2542,131,137,30,5,5.2,-0.2,493.0,570.0,-77.0
2543,131,137,32,3,3.66666666667,-0.666666666667,711.0,736.333333333,-25.3333333333
2544,131,138,22,2,3.5,-1.5,697.0,770.0,-73.0
2545,131,138,28,1,2.0,-1.0,548.0,523.0,25.0
2546,131,138,30,6,6.16666666667,-0.166666666667,565.0,568.666666667,-3.66666666667
2547,131,138,32,1,3.0,-2.0,656.0,711.0,-55.0
2548,131,139,30,7,6.42857142857,0.571428571429,647.0,573.428571429,73.5714285714
2549,131,140,30,8,6.75,1.25,673.0,595.25,77.75
2550,131,141,34,5,5.2,-0.2,629.0,582.0,47.0
2551,131,142,13,4,3.25,0.75,760.0,675.5,84.5
2552,131,142,26,1,2.0,-1.0,659.0,659.0,0.0
2553,131,142,29,7,7.28571428571,-0.285714285714,545.0,662.714285714,-117.714285714
2554,131,142,34,4,5.25,-1.25,583.0,588.5,-5.5
2555,131,143,12,4,3.25,0.75,657.0,701.25,-44.25
2556,131,143,29,7,7.28571428571,-0.285714285714,642.0,662.0,-20.0
2557,131,143,31,6,8.83333333333,-2.83333333333,708.0,727.5,-19.5
2558,131,144,31,6,6.66666666667,-0.666666666667,774.0,709.833333333,64.1666666667
2559,131,145,10,1,1.0,0.0,615.0,706.0,-91.0
2560,131,147,30,3,5.0,-2.0,635.0,710.0,-75.0
2561,131,147,31,7,6.71428571429,0.285714285714,659.0,673.285714286,-14.2857142857
2562,131,147,33,9,8.66666666667,0.333333333333,592.0,604.444444444,-12.4444444444
2563,131,148,26,3,5.33333333333,-2.33333333333,628.0,649.0,-21.0
2564,131,148,30,2,5.0,-3.0,838.0,647.0,191.0
2565,131,148,33,9,9.22222222222,-0.222222222222,526.0,604.0,-78.0
2566,131,149,26,4,5.5,-1.5,646.0,646.0,0.0
2567,131,149,32,10,7.9,2.1,534.0,590.8,-56.8
2568,131,150,24,2,2.5,-0.5,717.0,637.5,79.5
2569,131,150,32,7,7.57142857143,-0.571428571429,578.0,589.285714286,-11.2857142857
2570,131,151,24,2,2.5,-0.5,643.0,674.5,-31.5
2571,131,151,26,5,5.2,-0.2,748.0,745.6,2.4
2572,131,152,26,6,5.5,0.5,833.0,692.166666667,140.833333333
2573,131,153,23,5,6.4,-1.4,718.0,680.4,37.6
2574,131,153,25,7,6.57142857143,0.428571428571,523.0,696.0,-173.0
2575,131,153,31,2,4.5,-2.5,609.0,738.0,-129.0
2576,131,154,23,7,7.42857142857,-0.428571428571,677.0,665.857142857,11.1428571429
2577,131,154,25,6,8.33333333333,-2.33333333333,653.0,627.0,26.0
2578,131,155,9,2,6.5,-4.5,557.0,626.0,-69.0
2579,131,155,23,9,7.88888888889,1.11111111111,600.0,688.111111111,-88.1111111111
2580,131,156,11,4,3.5,0.5,663.0,697.75,-34.75
2581,131,156,23,6,8.33333333333,-2.33333333333,670.0,703.5,-33.5
2582,131,156,24,6,8.33333333333,-2.33333333333,748.0,690.5,57.5
2583,131,156,28,2,3.0,-1.0,823.0,805.0,18.0
2584,131,157,28,3,2.66666666667,0.333333333333,745.0,813.0,-68.0
2585,131,158,28,3,2.66666666667,0.333333333333,751.0,787.333333333,-36.3333333333
2586,131,159,28,2,2.5,-0.5,752.0,812.0,-60.0
2587,131,160,28,2,2.5,-0.5,873.0,829.5,43.5
2588,131,161,28,3,2.66666666667,0.333333333333,907.0,787.666666667,119.333333333
2589,131,162,28,3,3.0,0.0,701.0,800.333333333,-99.3333333333
2590,131,163,28,3,2.66666666667,0.333333333333,705.0,773.0,-68.0
2591,131,166,29,2,1.5,0.5,697.0,762.0,-65.0
2592,131,191,38,3,4.33333333333,-1.33333333333,669.0,671.666666667,-2.66666666667
2593,131,192,38,4,3.5,0.5,751.0,662.25,88.75
2594,131,193,38,2,4.5,-2.5,716.0,684.0,32.0
2595,132,98,32,6,7.16666666667,-1.16666666667,581.0,655.833333333,-74.8333333333
2596,132,99,31,7,6.85714285714,0.142857142857,687.0,667.142857143,19.8571428571
2597,132,99,32,7,6.85714285714,0.142857142857,799.0,651.142857143,147.857142857
2598,132,102,30,1,2.0,-1.0,750.0,729.0,21.0
2599,132,102,33,0,,,669.0,,
2600,132,105,34,2,2.5,-0.5,541.0,625.5,-84.5
2601,132,107,29,1,1.0,0.0,692.0,630.0,62.0
2602,132,109,28,2,3.0,-1.0,646.0,668.5,-22.5
2603,132,111,28,5,5.2,-0.2,648.0,698.0,-50.0
2604,132,112,23,4,4.75,-0.75,765.0,688.75,76.25
2605,132,112,28,6,6.0,0.0,745.0,690.166666667,54.8333333333
2606,132,112,29,6,6.0,0.0,675.0,701.833333333,-26.8333333333
2607,132,113,23,3,5.33333333333,-2.33333333333,648.0,701.666666667,-53.6666666667
2608,132,113,29,8,7.0,1.0,782.0,679.25,102.75
2609,132,114,28,11,8.18181818182,2.81818181818,745.0,672.0,73.0
2610,132,115,28,13,8.46153846154,4.53846153846,747.0,689.538461538,57.4615384615
2611,132,116,23,4,4.5,-0.5,686.0,664.25,21.75
2612,132,116,28,11,8.27272727273,2.72727272727,756.0,692.272727273,63.7272727273
2613,132,117,24,4,6.0,-2.0,646.0,661.75,-15.75
2614,132,117,28,6,8.0,-2.0,657.0,711.666666667,-54.6666666667
2615,132,119,21,1,1.0,0.0,720.0,748.0,-28.0
2616,132,119,24,5,6.6,-1.6,731.0,703.8,27.2
2617,132,119,28,2,4.0,-2.0,661.0,681.0,-20.0
2618,132,120,24,7,6.14285714286,0.857142857143,772.0,723.0,49.0
2619,132,120,28,3,3.66666666667,-0.666666666667,676.0,666.333333333,9.66666666667
2620,132,121,24,7,6.42857142857,0.571428571429,745.0,728.857142857,16.1428571429
2621,132,122,24,6,6.83333333333,-0.833333333333,742.0,716.166666667,25.8333333333
2622,132,123,24,6,6.5,-0.5,745.0,700.5,44.5
2623,132,124,24,6,5.5,0.5,710.0,697.0,13.0
2624,132,125,24,4,5.25,-1.25,658.0,705.5,-47.5
2625,132,126,31,5,7.0,-2.0,659.0,656.0,3.0
2626,132,127,31,9,8.55555555556,0.444444444444,654.0,664.222222222,-10.2222222222
2627,132,128,31,12,9.66666666667,2.33333333333,546.0,676.75,-130.75
2628,132,128,32,11,10.0,1.0,753.0,670.909090909,82.0909090909
2629,132,129,32,11,11.2727272727,-0.272727272727,726.0,702.181818182,23.8181818182
2630,132,130,30,5,12.4,-7.4,518.0,650.8,-132.8
2631,132,130,32,11,10.9090909091,0.0909090909091,744.0,721.545454545,22.4545454545
2632,132,130,35,3,5.33333333333,-2.33333333333,688.0,622.0,66.0
2633,132,131,32,10,10.5,-0.5,726.0,728.3,-2.3
2634,132,132,32,10,9.3,0.7,728.0,706.4,21.6
2635,132,132,35,4,4.0,0.0,645.0,581.0,64.0
2636,132,133,31,9,8.66666666667,0.333333333333,546.0,686.111111111,-140.111111111
2637,132,133,32,8,8.625,-0.625,724.0,690.125,33.875
2638,132,133,35,4,3.75,0.25,623.0,590.0,33.0
2639,132,134,16,1,1.0,0.0,780.0,790.0,-10.0
2640,132,134,32,7,8.0,-1.0,710.0,689.714285714,20.2857142857
2641,132,135,32,6,6.83333333333,-0.833333333333,771.0,726.5,44.5
2642,132,135,35,3,4.66666666667,-1.66666666667,543.0,607.666666667,-64.6666666667
2643,132,136,32,6,5.83333333333,0.166666666667,834.0,744.666666667,89.3333333333
2644,132,139,30,7,8.28571428571,-1.28571428571,508.0,573.571428571,-65.5714285714
2645,132,140,30,8,9.125,-1.125,503.0,596.125,-93.125
2646,132,141,30,9,9.66666666667,-0.666666666667,563.0,626.222222222,-63.2222222222
2647,132,141,31,9,9.77777777778,-0.777777777778,701.0,648.333333333,52.6666666667
2648,132,142,13,3,3.66666666667,-0.666666666667,740.0,691.333333333,48.6666666667
2649,132,142,28,3,6.33333333333,-3.33333333333,688.0,647.666666667,40.3333333333
2650,132,142,30,11,9.45454545455,1.54545454545,650.0,673.454545455,-23.4545454545
2651,132,142,31,9,10.2222222222,-1.22222222222,779.0,676.888888889,102.111111111
2652,132,142,34,3,3.33333333333,-0.333333333333,639.0,620.333333333,18.6666666667
2653,132,143,12,3,3.66666666667,-0.666666666667,657.0,719.0,-62.0
2654,132,143,28,5,6.0,-1.0,756.0,639.4,116.6
2655,132,143,30,12,9.16666666667,2.83333333333,673.0,691.416666667,-18.4166666667
2656,132,143,31,9,10.1111111111,-1.11111111111,833.0,711.0,122.0
2657,132,144,28,5,6.2,-1.2,771.0,671.2,99.8
2658,132,144,29,8,7.875,0.125,551.0,712.375,-161.375
2659,132,145,28,5,5.8,-0.8,719.0,668.2,50.8
2660,132,145,29,6,8.0,-2.0,688.0,701.666666667,-13.6666666667
2661,132,145,32,4,7.0,-3.0,662.0,692.5,-30.5
2662,132,146,27,3,4.66666666667,-1.66666666667,612.0,743.0,-131.0
2663,132,146,31,6,5.83333333333,0.166666666667,633.0,666.5,-33.5
2664,132,146,32,5,6.2,-1.2,614.0,644.8,-30.8
2665,132,148,33,5,8.0,-3.0,633.0,567.8,65.2
2666,132,149,33,7,7.42857142857,-0.428571428571,540.0,593.428571429,-53.4285714286
2667,132,150,31,6,7.66666666667,-1.66666666667,567.0,599.666666667,-32.6666666667
2668,132,150,32,8,7.0,1.0,563.0,598.625,-35.625
2669,132,151,26,3,5.0,-2.0,706.0,782.0,-76.0
2670,132,151,31,6,6.83333333333,-0.833333333333,653.0,626.333333333,26.6666666667
2671,132,152,26,4,5.25,-1.25,765.0,702.5,62.5
2672,132,152,29,1,2.0,-1.0,694.0,806.0,-112.0
2673,132,152,31,5,4.4,0.6,780.0,632.0,148.0
2674,132,153,23,4,5.5,-1.5,677.0,696.5,-19.5
2675,132,153,29,2,1.0,1.0,806.0,635.0,171.0
2676,132,153,31,4,3.0,1.0,696.0,641.5,54.5
2677,132,154,22,5,6.0,-1.0,713.0,670.0,43.0
2678,132,154,23,5,6.0,-1.0,678.0,677.0,1.0
2679,132,154,25,3,4.66666666667,-1.66666666667,540.0,647.666666667,-107.666666667
2680,132,156,11,4,3.75,0.25,593.0,699.75,-106.75
2681,132,156,12,4,3.75,0.25,664.0,682.0,-18.0
2682,132,157,11,4,3.75,0.25,803.0,647.25,155.75
2683,132,157,24,4,5.5,-1.5,823.0,741.75,81.25
2684,132,164,28,2,2.5,-0.5,829.0,785.5,43.5
2685,132,166,29,1,2.0,-1.0,895.0,697.0,198.0
2686,132,184,13,0,,,643.0,,
2687,133,98,31,8,7.0,1.0,588.0,690.25,-102.25
2688,133,98,32,8,7.0,1.0,685.0,678.125,6.875
2689,133,101,30,2,1.0,1.0,729.0,731.5,-2.5
2690,133,105,29,1,2.0,-1.0,659.0,571.0,88.0
2691,133,105,34,2,2.0,0.0,609.0,544.0,65.0
2692,133,107,28,1,1.0,0.0,630.0,692.0,-62.0
2693,133,113,28,7,7.71428571429,-0.714285714286,637.0,687.857142857,-50.8571428571
2694,133,114,27,6,10.0,-4.0,609.0,683.833333333,-74.8333333333
2695,133,114,28,9,9.22222222222,-0.222222222222,670.0,679.777777778,-9.77777777778
2696,133,114,29,8,9.375,-1.375,589.0,705.125,-116.125
2697,133,115,23,1,4.0,-3.0,687.0,686.0,1.0
2698,133,115,27,8,10.125,-2.125,606.0,690.625,-84.625
2699,133,115,28,12,9.5,2.5,698.0,679.25,18.75
2700,133,115,29,10,10.2,-0.2,705.0,692.9,12.1
2701,133,116,28,11,9.36363636364,1.63636363636,703.0,681.909090909,21.0909090909
2702,133,116,29,10,9.6,0.4,815.0,678.3,136.7
2703,133,117,28,8,8.25,-0.25,638.0,681.625,-43.625
2704,133,118,21,1,1.0,0.0,748.0,720.0,28.0
2705,133,120,24,4,5.75,-1.75,754.0,762.5,-8.5
2706,133,120,28,5,3.0,2.0,686.0,638.8,47.2
2707,133,121,24,4,6.0,-2.0,802.0,753.25,48.75
2708,133,121,28,4,3.5,0.5,652.0,641.75,10.25
2709,133,124,24,5,4.4,0.6,730.0,717.8,12.2
2710,133,125,24,4,4.25,-0.25,693.0,720.25,-27.25
2711,133,126,31,4,5.5,-1.5,675.0,621.0,54.0
2712,133,127,31,6,7.16666666667,-1.16666666667,564.0,649.0,-85.0
2713,133,129,32,7,8.85714285714,-1.85714285714,713.0,659.142857143,53.8571428571
2714,133,130,32,8,7.375,0.625,698.0,659.875,38.125
2715,133,131,32,7,8.0,-1.0,642.0,661.714285714,-19.7142857143
2716,133,132,32,8,7.5,0.5,590.0,644.375,-54.375
2717,133,133,22,1,2.0,-1.0,680.0,763.0,-83.0
2718,133,133,32,8,7.5,0.5,615.0,652.75,-37.75
2719,133,134,16,1,1.0,0.0,790.0,780.0,10.0
2720,133,134,32,9,6.77777777778,2.22222222222,667.0,661.111111111,5.88888888889
2721,133,134,35,4,4.0,0.0,613.0,607.0,6.0
2722,133,135,32,8,6.625,1.375,685.0,714.125,-29.125
2723,133,135,35,5,4.2,0.8,599.0,616.6,-17.6
2724,133,136,32,7,7.0,0.0,744.0,735.857142857,8.14285714286
2725,133,136,35,5,4.2,0.8,611.0,612.6,-1.6
2726,133,137,32,7,7.71428571429,-0.714285714286,838.0,723.0,115.0
2727,133,138,31,8,8.625,-0.625,547.0,724.375,-177.375
2728,133,138,32,7,9.0,-2.0,853.0,711.571428571,141.428571429
2729,133,139,31,10,8.8,1.2,547.0,697.7,-150.7
2730,133,139,32,8,9.375,-1.375,861.0,706.5,154.5
2731,133,140,31,11,9.27272727273,1.72727272727,533.0,687.272727273,-154.272727273
2732,133,140,32,8,10.125,-2.125,882.0,704.625,177.375
2733,133,141,31,12,9.75,2.25,597.0,682.083333333,-85.0833333333
2734,133,142,31,12,10.4166666667,1.58333333333,655.0,687.75,-32.75
2735,133,143,31,12,11.0833333333,0.916666666667,712.0,679.666666667,32.3333333333
2736,133,143,34,1,3.0,-2.0,649.0,639.0,10.0
2737,133,144,30,12,10.9166666667,1.08333333333,699.0,677.75,21.25
2738,133,144,31,11,11.0909090909,-0.0909090909091,749.0,682.363636364,66.6363636364
2739,133,145,30,11,10.1818181818,0.818181818182,751.0,662.181818182,88.8181818182
2740,133,146,29,7,8.57142857143,-1.57142857143,719.0,691.428571429,27.5714285714
2741,133,147,27,3,4.0,-1.0,725.0,701.666666667,23.3333333333
2742,133,147,28,6,4.66666666667,1.33333333333,785.0,690.833333333,94.1666666667
2743,133,147,31,5,5.8,-0.8,678.0,656.4,21.6
2744,133,148,31,2,4.5,-2.5,610.0,703.0,-93.0
2745,133,149,33,5,6.2,-1.2,647.0,599.2,47.8
2746,133,150,32,8,5.5,2.5,673.0,597.125,75.875
2747,133,151,32,7,5.42857142857,1.57142857143,597.0,635.142857143,-38.1428571429
2748,133,153,31,3,3.66666666667,-0.666666666667,605.0,682.666666667,-77.6666666667
2749,133,154,29,1,2.0,-1.0,576.0,806.0,-230.0
2750,133,154,31,2,3.5,-1.5,572.0,650.5,-78.5
2751,133,155,25,1,3.0,-2.0,767.0,540.0,227.0
2752,133,156,22,3,4.66666666667,-1.66666666667,742.0,784.0,-42.0
2753,133,157,11,3,4.0,-1.0,669.0,686.666666667,-17.6666666667
2754,133,157,23,6,3.66666666667,2.33333333333,767.0,789.5,-22.5
2755,133,157,24,4,4.5,-0.5,782.0,788.0,-6.0
2756,133,162,28,1,2.0,-1.0,764.0,866.0,-102.0
2757,133,163,28,2,1.5,0.5,866.0,796.5,69.5
2758,134,97,31,7,7.28571428571,-0.285714285714,533.0,713.428571429,-180.428571429
2759,134,97,32,7,7.28571428571,-0.285714285714,574.0,707.571428571,-133.571428571
2760,134,98,31,7,7.28571428571,-0.285714285714,834.0,670.428571429,163.571428571
2761,134,98,32,7,7.28571428571,-0.285714285714,829.0,671.142857143,157.857142857
2762,134,100,30,1,2.0,-1.0,713.0,729.0,-16.0
2763,134,101,33,1,2.0,-1.0,666.0,660.0,6.0
2764,134,104,29,2,1.0,1.0,571.0,635.5,-64.5
2765,134,104,34,2,2.0,0.0,547.0,619.0,-72.0
2766,134,109,31,1,3.0,-2.0,575.0,588.0,-13.0
2767,134,110,31,3,3.0,0.0,588.0,561.333333333,26.6666666667
2768,134,111,30,4,4.25,-0.25,514.0,595.75,-81.75
2769,134,111,31,4,4.25,-0.25,595.0,575.5,19.5
2770,134,112,30,5,4.4,0.6,606.0,594.8,11.2
2771,134,112,31,5,4.4,0.6,594.0,597.2,-3.2
2772,134,113,30,5,5.0,0.0,657.0,608.4,48.6
2773,134,113,31,4,4.5,-0.5,614.0,624.0,-10.0
2774,134,114,31,3,4.33333333333,-1.33333333333,639.0,647.666666667,-8.66666666667
2775,134,115,31,4,5.5,-1.5,672.0,623.75,48.25
2776,134,116,28,8,9.5,-1.5,597.0,680.875,-83.875
2777,134,116,29,9,9.33333333333,-0.333333333333,609.0,694.666666667,-85.6666666667
2778,134,116,31,5,7.2,-2.2,745.0,627.6,117.4
2779,134,117,29,8,8.25,-0.25,673.0,678.5,-5.5
2780,134,118,29,3,8.66666666667,-5.66666666667,643.0,696.333333333,-53.3333333333
2781,134,120,28,3,4.0,-1.0,609.0,644.666666667,-35.6666666667
2782,134,121,28,3,4.0,-1.0,596.0,649.0,-53.0
2783,134,123,30,2,5.5,-3.5,689.0,676.0,13.0
2784,134,125,24,2,4.5,-2.5,783.0,711.5,71.5
2785,134,126,31,2,5.0,-3.0,607.0,619.5,-12.5
2786,134,129,32,4,5.75,-1.75,582.0,638.5,-56.5
