,x,y,z,num_of_neighbor_lesions,avg_of_num_of_neighbor_lesions,diff_of_num_of_neighbor_lesions_and_avg_of_num_of_neighbor_lesions,voxel_intensity,average_intensity_of_neighbor_voxels,diff_of_vox_int_and_avg_int_of_nei_vox
868,113,141,21,2,3.5,-1.5,549.0,518.5,30.5
869,113,141,25,9,8.88888888889,0.111111111111,468.0,536.0,-68.0
870,113,141,26,8,8.875,-0.875,554.0,525.25,28.75
871,113,156,37,4,4.0,0.0,472.0,525.0,-53.0
872,113,157,37,4,4.0,0.0,546.0,506.5,39.5
873,113,191,27,4,3.0,1.0,507.0,501.75,5.25
874,114,82,24,6,11.8333333333,-5.83333333333,431.0,474.166666667,-43.1666666667
875,114,82,25,10,10.2,-0.2,461.0,461.8,-0.8
876,114,83,24,10,12.3,-2.3,466.0,507.9,-41.9
877,114,83,25,17,11.0,6.0,534.0,499.470588235,34.5294117647
878,114,83,26,12,12.0,0.0,485.0,513.75,-28.75
879,114,84,24,9,14.0,-5.0,460.0,537.555555556,-77.5555555556
880,114,84,25,16,12.375,3.625,588.0,521.25,66.75
881,114,84,26,13,12.9230769231,0.0769230769231,581.0,528.461538462,52.5384615385
882,114,85,25,13,13.0,0.0,520.0,554.923076923,-34.9230769231
883,114,85,26,13,13.5384615385,-0.538461538462,568.0,566.230769231,1.76923076923
884,114,85,27,9,13.1111111111,-4.11111111111,502.0,569.0,-67.0
885,114,86,26,12,13.5,-1.5,500.0,552.166666667,-52.1666666667
886,114,86,27,11,13.2727272727,-2.27272727273,539.0,546.909090909,-7.90909090909
887,114,87,26,11,13.8181818182,-2.81818181818,469.0,548.545454545,-79.5454545455
888,114,87,27,13,12.6153846154,0.384615384615,468.0,528.230769231,-60.2307692308
889,114,88,26,8,13.125,-5.125,444.0,512.5,-68.5
890,114,88,28,7,13.2857142857,-6.28571428571,386.0,532.142857143,-146.142857143
891,114,98,29,8,9.125,-1.125,398.0,440.625,-42.625
892,114,99,29,7,10.2857142857,-3.28571428571,416.0,456.428571429,-40.4285714286
893,114,102,29,7,8.71428571429,-1.71428571429,407.0,432.857142857,-25.8571428571
894,114,103,29,7,6.85714285714,0.142857142857,423.0,411.0,12.0
895,114,111,29,11,12.2727272727,-1.27272727273,408.0,446.909090909,-38.9090909091
896,114,111,30,11,12.2727272727,-1.27272727273,427.0,445.181818182,-18.1818181818
897,114,112,29,13,13.0,0.0,442.0,469.076923077,-27.0769230769
898,114,112,30,13,13.0,0.0,474.0,466.615384615,7.38461538462
899,114,113,29,12,13.9166666667,-1.91666666667,477.0,482.75,-5.75
900,114,113,30,12,13.9166666667,-1.91666666667,514.0,479.666666667,34.3333333333
901,114,114,29,12,12.75,-0.75,413.0,478.166666667,-65.1666666667
902,114,114,30,12,12.75,-0.75,471.0,473.333333333,-2.33333333333
903,114,115,30,11,11.2727272727,-0.272727272727,483.0,452.454545455,30.5454545455
904,114,116,30,10,9.8,0.2,471.0,464.4,6.6
905,114,117,29,10,8.7,1.3,549.0,487.8,61.2
906,114,118,28,10,8.7,1.3,371.0,532.0,-161.0
907,114,118,29,10,8.7,1.3,609.0,508.2,100.8
908,114,119,28,10,9.3,0.7,430.0,510.0,-80.0
909,114,120,28,10,10.1,-0.1,389.0,500.3,-111.3
910,114,120,29,10,10.1,-0.1,558.0,483.4,74.6
911,114,121,28,11,10.3636363636,0.636363636364,427.0,491.363636364,-64.3636363636
912,114,121,29,11,10.3636363636,0.636363636364,546.0,480.545454545,65.4545454545
913,114,122,28,11,10.8181818182,0.181818181818,514.0,506.818181818,7.18181818182
914,114,122,29,11,10.8181818182,0.181818181818,554.0,503.181818182,50.8181818182
915,114,123,29,12,11.1666666667,0.833333333333,578.0,531.25,46.75
916,114,124,27,5,13.6,-8.6,427.0,563.4,-136.4
917,114,124,28,13,11.5384615385,1.46153846154,658.0,520.923076923,137.076923077
918,114,124,29,12,12.1666666667,-0.166666666667,567.0,536.333333333,30.6666666667
919,114,125,28,12,11.6666666667,0.333333333333,565.0,529.166666667,35.8333333333
920,114,125,29,11,12.3636363636,-1.36363636364,471.0,547.0,-76.0
921,114,126,28,7,12.5714285714,-5.57142857143,532.0,523.428571429,8.57142857143
922,114,129,27,5,8.8,-3.8,528.0,526.0,2.0
923,114,130,27,9,7.77777777778,1.22222222222,511.0,554.777777778,-43.7777777778
924,114,131,27,8,7.875,0.125,582.0,548.625,33.375
925,114,132,28,5,6.2,-1.2,542.0,564.2,-22.2
926,114,133,28,1,5.0,-4.0,475.0,542.0,-67.0
927,114,134,26,5,6.2,-1.2,588.0,582.2,5.8
928,114,135,26,8,7.125,0.875,674.0,562.5,111.5
929,114,136,25,6,8.66666666667,-2.66666666667,465.0,595.0,-130.0
930,114,136,26,9,7.22222222222,1.77777777778,659.0,548.555555556,110.444444444
931,114,136,27,7,8.0,-1.0,515.0,590.857142857,-75.8571428571
932,114,137,27,5,8.0,-3.0,466.0,579.0,-113.0
933,114,139,25,8,8.625,-0.625,458.0,557.0,-99.0
934,114,140,23,1,5.0,-4.0,540.0,608.0,-68.0
935,114,140,26,7,9.71428571429,-2.71428571429,480.0,532.857142857,-52.8571428571
936,114,157,37,2,4.0,-2.0,500.0,509.0,-9.0
937,114,190,27,3,3.66666666667,-0.666666666667,477.0,513.0,-36.0
938,114,190,28,3,3.66666666667,-0.666666666667,478.0,512.666666667,-34.6666666667
939,114,191,27,4,3.0,1.0,554.0,490.0,64.0
940,114,192,27,2,4.0,-2.0,498.0,530.5,-32.5
941,115,83,24,11,12.6363636364,-1.63636363636,478.0,510.181818182,-32.1818181818
942,115,83,25,16,12.125,3.875,485.0,513.375,-28.375
943,115,83,26,10,14.2,-4.2,438.0,541.4,-103.4
944,115,84,24,12,13.5,-1.5,540.0,527.333333333,12.6666666667
945,115,84,25,19,12.7894736842,6.21052631579,681.0,529.947368421,151.052631579
946,115,84,26,15,13.2,1.8,633.0,532.733333333,100.266666667
947,115,85,24,12,13.4166666667,-1.41666666667,546.0,549.75,-3.75
948,115,85,27,12,12.8333333333,-0.833333333333,511.0,568.0,-57.0
949,115,86,24,8,12.75,-4.75,464.0,543.875,-79.875
950,115,86,25,14,13.5714285714,0.428571428571,517.0,563.928571429,-46.9285714286
951,115,86,26,18,13.1111111111,4.88888888889,673.0,551.5,121.5
952,115,86,27,16,12.6875,3.3125,653.0,542.375,110.625
953,115,87,26,15,13.6,1.4,510.0,555.666666667,-45.6666666667
954,115,87,27,17,12.3529411765,4.64705882353,696.0,519.705882353,176.294117647
955,115,87,28,10,12.7,-2.7,466.0,542.6,-76.6
956,115,88,26,11,13.1818181818,-2.18181818182,434.0,531.0,-97.0
957,115,88,27,17,11.8235294118,5.17647058824,600.0,511.352941176,88.6470588235
958,115,88,28,11,12.7272727273,-1.72727272727,497.0,535.727272727,-38.7272727273
959,115,89,23,0,,,408.0,,
960,115,89,26,7,13.0,-6.0,437.0,514.0,-77.0
961,115,89,27,14,11.5,2.5,486.0,519.142857143,-33.1428571429
962,115,89,28,11,12.5454545455,-1.54545454545,512.0,538.818181818,-26.8181818182
963,115,90,27,11,11.6363636364,-0.636363636364,453.0,542.818181818,-89.8181818182
964,115,90,28,10,12.2,-2.2,521.0,546.6,-25.6
965,115,91,28,8,10.375,-2.375,495.0,526.5,-31.5
966,115,92,28,5,9.2,-4.2,425.0,515.2,-90.2
967,115,94,28,6,8.83333333333,-2.83333333333,392.0,424.166666667,-32.1666666667
968,115,95,29,7,9.42857142857,-2.42857142857,404.0,425.0,-21.0
969,115,97,28,7,9.71428571429,-2.71428571429,379.0,412.285714286,-33.2857142857
970,115,103,29,5,6.0,-1.0,426.0,411.2,14.8
971,115,104,29,4,5.5,-1.5,388.0,421.0,-33.0
972,115,109,29,6,10.5,-4.5,402.0,449.5,-47.5
973,115,110,29,11,12.1818181818,-1.18181818182,406.0,458.727272727,-52.7272727273
974,115,110,30,11,12.1818181818,-1.18181818182,448.0,454.909090909,-6.90909090909
975,115,111,29,15,13.6666666667,1.33333333333,432.0,473.066666667,-41.0666666667
976,115,111,30,15,13.6666666667,1.33333333333,493.0,469.0,24.0
977,115,112,29,17,14.2352941176,2.76470588235,488.0,491.411764706,-3.41176470588
978,115,112,30,17,14.2352941176,2.76470588235,516.0,489.764705882,26.2352941176
979,115,113,29,17,14.2352941176,2.76470588235,526.0,498.705882353,27.2941176471
980,115,113,30,17,14.2352941176,2.76470588235,553.0,497.117647059,55.8823529412
981,115,114,29,15,13.5333333333,1.46666666667,510.0,498.8,11.2
982,115,114,30,15,13.5333333333,1.46666666667,499.0,499.533333333,-0.533333333333
983,115,115,29,12,12.5,-0.5,426.0,492.416666667,-66.4166666667
984,115,115,30,12,12.5,-0.5,452.0,490.25,-38.25
985,115,116,29,9,11.1111111111,-2.11111111111,462.0,507.888888889,-45.8888888889
986,115,117,29,9,9.88888888889,-0.888888888889,550.0,525.333333333,24.6666666667
987,115,118,29,9,9.66666666667,-0.666666666667,651.0,554.888888889,96.1111111111
988,115,119,29,10,9.9,0.1,759.0,505.5,253.5
989,115,120,28,11,10.6363636364,0.363636363636,429.0,531.363636364,-102.363636364
990,115,121,28,13,10.3846153846,2.61538461538,554.0,512.153846154,41.8461538462
991,115,122,29,11,10.5454545455,0.454545454545,574.0,540.909090909,33.0909090909
992,115,123,29,9,10.2222222222,-1.22222222222,540.0,563.111111111,-23.1111111111
993,115,124,29,6,11.5,-5.5,499.0,563.166666667,-64.1666666667
994,115,129,27,8,10.0,-2.0,547.0,525.625,21.375
995,115,130,27,11,9.18181818182,1.81818181818,496.0,547.545454545,-51.5454545455
996,115,130,28,11,9.18181818182,1.81818181818,525.0,544.909090909,-19.9090909091
997,115,131,27,8,9.25,-1.25,675.0,528.375,146.625
998,115,131,28,8,9.25,-1.25,510.0,549.0,-39.0
999,115,133,26,3,6.0,-3.0,534.0,550.666666667,-16.6666666667
1000,115,134,26,6,7.0,-1.0,550.0,577.333333333,-27.3333333333
1001,115,135,26,10,7.8,2.2,616.0,554.4,61.6
1002,115,136,26,10,8.4,1.6,570.0,548.7,21.3
1003,115,137,26,10,7.9,2.1,571.0,537.3,33.7
1004,115,138,25,7,7.57142857143,-0.571428571429,602.0,544.142857143,57.8571428571
1005,115,139,5,1,2.0,-1.0,503.0,522.0,-19.0
1006,115,139,24,5,6.2,-1.2,608.0,551.4,56.6
1007,116,84,24,10,12.6,-2.6,472.0,523.9,-51.9
1008,116,84,25,14,12.5,1.5,494.0,532.0,-38.0
1009,116,84,26,10,13.0,-3.0,472.0,529.9,-57.9
1010,116,85,24,15,12.0666666667,2.93333333333,604.0,540.333333333,63.6666666667
1011,116,85,26,15,13.0,2.0,705.0,557.666666667,147.333333333
1012,116,85,27,9,12.7777777778,-3.77777777778,427.0,561.888888889,-134.888888889
1013,116,86,24,15,10.5333333333,4.46666666667,557.0,530.2,26.8
1014,116,86,25,16,12.75,3.25,700.0,558.4375,141.5625
1015,116,86,27,13,12.3846153846,0.615384615385,563.0,547.846153846,15.1538461538
1016,116,87,23,5,10.2,-5.2,437.0,497.4,-60.4
1017,116,87,25,12,12.9166666667,-0.916666666667,470.0,574.833333333,-104.833333333
1018,116,87,26,15,12.8666666667,2.13333333333,609.0,577.6,31.4
1019,116,87,28,10,11.8,-1.8,472.0,545.5,-73.5
1020,116,88,28,12,12.0,0.0,552.0,546.166666667,5.83333333333
1021,116,89,27,16,11.25,4.75,652.0,527.5625,124.4375
1022,116,89,28,13,12.0769230769,0.923076923077,603.0,543.923076923,59.0769230769
1023,116,90,27,14,11.2142857143,2.78571428571,529.0,551.142857143,-22.1428571429
1024,116,90,28,13,11.6153846154,1.38461538462,648.0,550.769230769,97.2307692308
1025,116,91,27,11,10.0909090909,0.909090909091,437.0,563.363636364,-126.363636364
1026,116,91,28,11,10.0909090909,0.909090909091,651.0,543.909090909,107.090909091
1027,116,92,28,8,9.0,-1.0,548.0,539.875,8.125
1028,116,93,28,8,8.125,-0.125,445.0,483.75,-38.75
1029,116,94,28,9,8.77777777778,0.222222222222,429.0,443.777777778,-14.7777777778
1030,116,94,29,9,8.77777777778,0.222222222222,399.0,447.111111111,-48.1111111111
1031,116,95,28,10,9.3,0.7,423.0,433.8,-10.8
1032,116,95,29,10,9.3,0.7,445.0,431.6,13.4
1033,116,96,28,11,9.36363636364,1.63636363636,411.0,427.818181818,-16.8181818182
1034,116,96,29,11,9.36363636364,1.63636363636,476.0,421.909090909,54.0909090909
1035,116,97,28,10,9.3,0.7,394.0,416.8,-22.8
1036,116,97,29,10,9.3,0.7,434.0,412.8,21.2
1037,116,98,28,9,8.22222222222,0.777777777778,366.0,413.666666667,-47.6666666667
1038,116,98,29,9,8.22222222222,0.777777777778,407.0,409.111111111,-2.11111111111
1039,116,99,29,6,7.0,-1.0,433.0,413.666666667,19.3333333333
1040,116,100,29,5,5.4,-0.4,445.0,427.0,18.0
1041,116,101,29,5,5.2,-0.2,431.0,427.0,4.0
1042,116,102,29,6,5.0,1.0,423.0,416.833333333,6.16666666667
1043,116,103,29,6,4.5,1.5,415.0,403.166666667,11.8333333333
1044,116,105,29,4,4.0,0.0,420.0,384.75,35.25
1045,116,106,29,4,5.0,-1.0,399.0,399.0,0.0
1046,116,107,29,5,5.4,-0.4,398.0,403.8,-5.8
1047,116,108,29,6,6.66666666667,-0.666666666667,424.0,425.333333333,-1.33333333333
1048,116,109,29,9,9.44444444444,-0.444444444444,469.0,452.111111111,16.8888888889
1049,116,110,29,13,11.7692307692,1.23076923077,516.0,471.384615385,44.6153846154
1050,116,110,30,13,11.7692307692,1.23076923077,434.0,477.692307692,-43.6923076923
1051,116,111,29,15,13.6666666667,1.33333333333,541.0,495.4,45.6
1052,116,111,30,15,13.6666666667,1.33333333333,476.0,499.733333333,-23.7333333333
1053,116,112,29,15,14.8666666667,0.133333333333,574.0,519.133333333,54.8666666667
1054,116,112,30,15,14.8666666667,0.133333333333,453.0,527.2,-74.2
1055,116,113,29,15,15.0666666667,-0.0666666666667,565.0,526.8,38.2
1056,116,113,30,14,15.2142857143,-1.21428571429,483.0,543.142857143,-60.1428571429
1057,116,114,29,15,14.2666666667,0.733333333333,604.0,512.8,91.2
1058,116,114,30,13,14.4615384615,-1.46153846154,442.0,541.461538462,-99.4615384615
1059,116,115,29,14,13.0714285714,0.928571428571,574.0,504.571428571,69.4285714286
1060,116,116,29,12,11.3333333333,0.666666666667,528.0,529.166666667,-1.16666666667
1061,116,117,27,3,10.3333333333,-7.33333333333,434.0,546.0,-112.0
1062,116,117,29,10,9.7,0.3,538.0,554.0,-16.0
1063,116,118,29,9,8.66666666667,0.333333333333,549.0,591.888888889,-42.8888888889
1064,116,119,29,9,8.88888888889,0.111111111111,639.0,543.555555556,95.4444444444
1065,116,120,28,11,9.63636363636,1.36363636364,430.0,559.454545455,-129.454545455
1066,116,121,28,11,9.81818181818,1.18181818182,542.0,532.272727273,9.72727272727
1067,116,121,29,11,9.81818181818,1.18181818182,571.0,529.636363636,41.3636363636
1068,116,122,28,8,10.0,-2.0,633.0,544.375,88.625
1069,116,122,29,8,10.0,-2.0,491.0,562.125,-71.125
1070,116,129,27,11,9.63636363636,1.36363636364,534.0,531.909090909,2.09090909091
1071,116,129,28,11,9.63636363636,1.36363636364,550.0,530.454545455,19.5454545455
1072,116,130,27,11,9.63636363636,1.36363636364,568.0,538.181818182,29.8181818182
1073,116,130,28,11,9.63636363636,1.36363636364,493.0,545.0,-52.0
1074,116,134,26,7,7.57142857143,-0.571428571429,514.0,540.428571429,-26.4285714286
1075,116,135,26,9,8.88888888889,0.111111111111,538.0,533.777777778,4.22222222222
1076,116,136,25,11,9.45454545455,1.54545454545,471.0,535.454545455,-64.4545454545
1077,116,137,26,9,9.11111111111,-0.111111111111,512.0,543.444444444,-31.4444444444
1078,116,138,24,6,8.0,-2.0,547.0,565.0,-18.0
1079,116,138,25,9,7.77777777778,1.22222222222,610.0,545.888888889,64.1111111111
1080,116,138,26,6,8.83333333333,-2.83333333333,503.0,553.5,-50.5
1081,116,139,5,2,3.0,-1.0,522.0,495.0,27.0
1082,116,139,22,0,,,532.0,,
1083,116,141,5,4,4.5,-0.5,514.0,521.0,-7.0
1084,116,142,6,3,4.66666666667,-1.66666666667,530.0,527.0,3.0
1085,117,85,23,6,12.0,-6.0,455.0,519.666666667,-64.6666666667
1086,117,85,24,10,12.1,-2.1,469.0,549.2,-80.2
1087,117,85,25,11,12.7272727273,-1.72727272727,487.0,560.545454545,-73.5454545455
1088,117,85,26,9,11.8888888889,-2.88888888889,438.0,551.555555556,-113.555555556
1089,117,86,23,8,9.5,-1.5,468.0,494.5,-26.5
1090,117,86,24,14,9.78571428571,4.21428571429,548.0,538.642857143,9.35714285714
1091,117,86,25,12,12.3333333333,-0.333333333333,707.0,574.0,133.0
1092,117,86,27,7,11.2857142857,-4.28571428571,409.0,538.142857143,-129.142857143
1093,117,87,23,6,8.5,-2.5,450.0,478.5,-28.5
1094,117,87,25,9,11.6666666667,-2.66666666667,631.0,599.777777778,31.2222222222
1095,117,87,27,8,9.625,-1.625,553.0,512.375,40.625
1096,117,88,26,8,9.75,-1.75,548.0,581.75,-33.75
1097,117,88,28,7,10.5714285714,-3.57142857143,466.0,551.857142857,-85.8571428571
1098,117,89,28,10,10.9,-0.9,551.0,570.4,-19.4
1099,117,90,28,11,11.5454545455,-0.545454545455,604.0,586.090909091,17.9090909091
1100,117,91,28,11,10.3636363636,0.636363636364,666.0,582.727272727,83.2727272727
1101,117,92,22,1,2.0,-1.0,414.0,417.0,-3.0
1102,117,92,28,9,9.44444444444,-0.444444444444,657.0,564.111111111,92.8888888889
1103,117,93,22,2,1.0,1.0,417.0,415.0,2.0
1104,117,93,28,9,8.66666666667,0.333333333333,543.0,527.0,16.0
1105,117,94,28,10,8.7,1.3,477.0,478.9,-1.9
1106,117,95,28,10,9.4,0.6,466.0,451.7,14.3
1107,117,96,29,10,9.6,0.4,439.0,437.2,1.8
1108,117,97,28,9,9.66666666667,-0.666666666667,398.0,420.555555556,-22.5555555556
1109,117,97,29,9,9.66666666667,-0.666666666667,448.0,415.0,33.0
1110,117,98,29,8,8.5,-0.5,410.0,412.5,-2.5
1111,117,99,29,6,7.0,-1.0,420.0,415.833333333,4.16666666667
1112,117,100,29,5,5.4,-0.4,434.0,429.2,4.8
1113,117,101,29,5,5.2,-0.2,417.0,429.8,-12.8
1114,117,102,29,5,5.2,-0.2,416.0,416.4,-0.4
1115,117,103,29,4,5.0,-1.0,396.0,406.0,-10.0
1116,117,104,28,3,4.66666666667,-1.66666666667,370.0,410.333333333,-40.3333333333
1117,117,106,29,5,4.2,0.8,382.0,400.6,-18.6
1118,117,107,29,6,4.66666666667,1.33333333333,396.0,401.833333333,-5.83333333333
1119,117,108,29,6,6.66666666667,-0.666666666667,418.0,428.5,-10.5
1120,117,109,29,8,9.125,-1.125,469.0,464.25,4.75
1121,117,110,29,11,11.0909090909,-0.0909090909091,552.0,486.545454545,65.4545454545
1122,117,111,29,12,12.6666666667,-0.666666666667,602.0,516.5,85.5
1123,117,111,30,12,12.6666666667,-0.666666666667,404.0,533.0,-129.0
1124,117,112,29,13,13.1538461538,-0.153846153846,637.0,531.0,106.0
1125,117,113,29,14,13.5714285714,0.428571428571,618.0,534.0,84.0
1126,117,114,28,14,13.2142857143,0.785714285714,380.0,555.071428571,-175.071428571
1127,117,114,29,15,13.4,1.6,619.0,530.933333333,88.0666666667
1128,117,115,28,14,12.7142857143,1.28571428571,435.0,544.214285714,-109.214285714
1129,117,115,29,13,13.3076923077,-0.307692307692,610.0,528.461538462,81.5384615385
1130,117,116,28,14,10.4285714286,3.57142857143,525.0,538.571428571,-13.5714285714
1131,117,116,29,10,12.1,-2.1,572.0,553.5,18.5
1132,117,117,28,12,8.08333333333,3.91666666667,655.0,521.25,133.75
1133,117,117,29,7,10.4285714286,-3.42857142857,551.0,552.0,-1.0
1134,117,118,27,5,6.0,-1.0,458.0,550.4,-92.4
1135,117,118,29,6,8.83333333333,-2.83333333333,497.0,569.833333333,-72.8333333333
1136,117,119,29,6,8.83333333333,-2.83333333333,487.0,534.166666667,-47.1666666667
1137,117,120,28,10,7.9,2.1,590.0,536.9,53.1
1138,117,120,29,8,9.375,-1.375,500.0,542.75,-42.75
1139,117,121,28,9,8.66666666667,0.333333333333,589.0,531.666666667,57.3333333333
1140,117,121,29,8,9.5,-1.5,494.0,543.25,-49.25
1141,117,128,27,8,8.5,-0.5,559.0,517.5,41.5
1142,117,128,28,8,8.5,-0.5,523.0,522.0,1.0
1143,117,129,27,10,9.0,1.0,522.0,531.3,-9.3
1144,117,129,28,10,9.0,1.0,470.0,536.5,-66.5
1145,117,130,27,7,10.0,-3.0,598.0,526.857142857,71.1428571429
1146,117,134,26,7,7.14285714286,-0.142857142857,557.0,517.0,40.0
1147,117,135,25,10,7.8,2.2,498.0,502.6,-4.6
1148,117,135,26,8,8.25,-0.25,490.0,511.625,-21.625
1149,117,136,24,7,9.42857142857,-2.42857142857,436.0,509.142857143,-73.1428571429
1150,117,136,25,11,8.45454545455,2.54545454545,538.0,494.818181818,43.1818181818
1151,117,137,24,9,8.44444444444,0.555555555556,544.0,507.111111111,36.8888888889
1152,117,137,25,11,8.09090909091,2.90909090909,577.0,504.181818182,72.8181818182
1153,117,138,25,7,8.14285714286,-1.14285714286,449.0,532.0,-83.0
1154,117,140,5,5,4.2,0.8,487.0,519.0,-32.0
1155,117,141,5,6,4.16666666667,1.83333333333,570.0,512.666666667,57.3333333333
1156,117,141,6,4,4.5,-0.5,497.0,525.25,-28.25
1157,118,87,23,5,8.2,-3.2,436.0,477.2,-41.2
1158,118,87,25,7,9.14285714286,-2.14285714286,670.0,589.714285714,80.2857142857
1159,118,88,23,4,5.5,-1.5,425.0,446.5,-21.5
1160,118,88,25,6,7.83333333333,-1.83333333333,589.0,586.833333333,2.16666666667
1161,118,88,27,5,7.6,-2.6,480.0,508.6,-28.6
1162,118,89,23,2,6.5,-4.5,405.0,460.0,-55.0
1163,118,90,27,9,9.22222222222,-0.222222222222,694.0,550.222222222,143.777777778
1164,118,90,28,9,9.22222222222,-0.222222222222,476.0,574.444444444,-98.4444444444
1165,118,91,28,10,9.3,0.7,540.0,590.1,-50.1
1166,118,92,28,9,9.0,0.0,626.0,575.444444444,50.5555555556
1167,118,93,28,8,8.875,-0.875,621.0,560.875,60.125
1168,118,94,22,1,2.0,-1.0,416.0,417.0,-1.0
1169,118,94,28,8,8.5,-0.5,541.0,526.75,14.25
1170,118,95,28,6,9.16666666667,-3.16666666667,477.0,496.0,-19.0
1171,118,106,28,2,5.5,-3.5,390.0,389.0,1.0
1172,118,109,29,6,7.16666666667,-1.16666666667,415.0,458.5,-43.5
1173,118,110,29,9,8.88888888889,0.111111111111,486.0,484.444444444,1.55555555556
1174,118,111,29,10,9.8,0.2,540.0,513.5,26.5
1175,118,112,29,11,10.6363636364,0.363636363636,585.0,531.909090909,53.0909090909
1176,118,113,28,12,11.75,0.25,450.0,545.583333333,-95.5833333333
1177,118,113,29,11,12.0,-1.0,612.0,533.090909091,78.9090909091
1178,118,114,28,15,11.6666666667,3.33333333333,527.0,539.066666667,-12.0666666667
1179,118,114,29,12,12.5,-0.5,545.0,531.833333333,13.1666666667
1180,118,115,27,10,11.2,-1.2,493.0,539.3,-46.3
1181,118,115,28,15,11.2,3.8,632.0,540.066666667,91.9333333333
1182,118,115,29,10,13.0,-3.0,487.0,530.9,-43.9
1183,118,116,27,9,10.0,-1.0,523.0,595.555555556,-72.5555555556
1184,118,117,27,7,7.85714285714,-0.857142857143,508.0,596.142857143,-88.1428571429
1185,118,118,27,5,6.2,-1.2,572.0,583.2,-11.2
1186,118,119,27,3,6.66666666667,-3.66666666667,583.0,540.0,43.0
1187,118,121,27,3,7.0,-4.0,534.0,599.333333333,-65.3333333333
1188,118,127,28,5,6.6,-1.6,523.0,511.2,11.8
1189,118,128,28,7,7.28571428571,-0.285714285714,467.0,519.142857143,-52.1428571429
1190,118,129,27,6,8.33333333333,-2.33333333333,551.0,523.166666667,27.8333333333
1191,118,132,26,3,6.66666666667,-3.66666666667,499.0,569.666666667,-70.6666666667
1192,118,133,26,5,6.2,-1.2,602.0,539.8,62.2
1193,118,134,26,6,7.0,-1.0,536.0,524.833333333,11.1666666667
1194,118,135,26,5,8.4,-3.4,441.0,523.8,-82.8
1195,118,136,24,7,8.57142857143,-1.57142857143,505.0,514.428571429,-9.42857142857
1196,118,137,25,7,8.14285714286,-1.14285714286,431.0,518.0,-87.0
1197,118,138,18,1,3.0,-2.0,530.0,524.0,6.0
1198,118,141,4,5,4.6,0.4,492.0,542.8,-50.8
1199,118,142,4,4,4.75,-0.75,556.0,540.75,15.25
1200,119,88,24,9,6.22222222222,2.77777777778,495.0,530.0,-35.0
1201,119,88,25,6,8.0,-2.0,610.0,564.833333333,45.1666666667
1202,119,89,25,8,8.625,-0.625,567.0,554.5,12.5
1203,119,89,27,5,8.8,-3.8,425.0,580.6,-155.6
1204,119,90,27,9,9.33333333333,-0.333333333333,603.0,551.333333333,51.6666666667
1205,119,91,27,10,9.5,0.5,668.0,558.6,109.4
1206,119,91,28,8,9.25,-1.25,419.0,585.25,-166.25
1207,119,92,28,8,8.625,-0.625,488.0,557.625,-69.625
1208,119,93,28,8,8.125,-0.125,577.0,534.875,42.125
1209,119,94,28,10,7.1,2.9,578.0,499.8,78.2
1210,119,95,28,7,7.42857142857,-0.428571428571,475.0,497.142857143,-22.1428571429
1211,119,108,28,3,5.0,-2.0,397.0,505.0,-108.0
1212,119,110,26,5,10.0,-5.0,423.0,488.2,-65.2
1213,119,110,28,6,7.5,-1.5,429.0,495.0,-66.0
1214,119,111,26,6,8.66666666667,-2.66666666667,460.0,550.0,-90.0
1215,119,111,28,8,8.25,-0.25,480.0,494.375,-14.375
1216,119,111,29,7,8.28571428571,-1.28571428571,469.0,488.142857143,-19.1428571429
1217,119,112,26,7,8.57142857143,-1.57142857143,533.0,577.142857143,-44.1428571429
1218,119,112,29,9,8.55555555556,0.444444444444,491.0,503.555555556,-12.5555555556
1219,119,113,26,8,8.375,-0.375,497.0,564.625,-67.625
1220,119,113,29,9,9.66666666667,-0.666666666667,548.0,502.444444444,45.5555555556
1221,119,114,26,7,8.71428571429,-1.71428571429,450.0,570.142857143,-120.142857143
1222,119,114,27,10,10.0,0.0,521.0,552.9,-31.9
1223,119,114,29,8,11.0,-3.0,464.0,530.375,-66.375
1224,119,115,27,8,9.875,-1.875,672.0,551.875,120.125
1225,119,116,27,6,8.83333333333,-2.83333333333,728.0,590.0,138.0
1226,119,117,27,4,6.75,-2.75,712.0,582.75,129.25
1227,119,122,27,2,3.5,-1.5,619.0,512.0,107.0
1228,119,125,27,5,7.2,-2.2,634.0,578.0,56.0
1229,119,126,28,6,6.16666666667,-0.166666666667,521.0,570.0,-49.0
1230,119,127,28,4,6.25,-2.25,486.0,556.0,-70.0
1231,119,132,26,8,6.625,1.375,546.0,516.125,29.875
1232,119,133,26,7,6.57142857143,0.428571428571,561.0,517.142857143,43.8571428571
1233,119,136,24,5,5.4,-0.4,577.0,540.4,36.6
1234,119,138,18,3,3.0,0.0,524.0,521.666666667,2.33333333333
1235,119,141,4,4,4.0,0.0,525.0,556.75,-31.75
1236,119,142,4,4,4.0,0.0,576.0,544.0,32.0
1237,120,89,24,8,8.75,-0.75,511.0,538.0,-27.0
1238,120,89,25,10,9.0,1.0,557.0,547.6,9.4
1239,120,90,24,7,9.57142857143,-2.57142857143,476.0,543.285714286,-67.2857142857
1240,120,90,25,11,9.72727272727,1.27272727273,548.0,555.727272727,-7.72727272727
1241,120,90,26,12,9.83333333333,2.16666666667,650.0,566.0,84.0
1242,120,91,26,11,10.2727272727,0.727272727273,503.0,593.727272727,-90.7272727273
