,x,y,z,num_of_neighbor_lesions,avg_of_num_of_neighbor_lesions,diff_of_num_of_neighbor_lesions_and_avg_of_num_of_neighbor_lesions,voxel_intensity,average_intensity_of_neighbor_voxels,diff_of_vox_int_and_avg_int_of_nei_vox
1784,224,246,206,26.0,22.692307692307693,3.3076923076923066,181.0,177.92307692307693,3.076923076923066
1785,224,246,207,26.0,22.307692307692307,3.6923076923076934,183.0,179.57692307692307,3.423076923076934
1786,224,246,208,26.0,21.846153846153847,4.153846153846153,181.0,177.8846153846154,3.115384615384613
1787,224,246,209,26.0,21.692307692307693,4.307692307692307,176.0,172.96153846153845,3.038461538461547
1788,224,246,210,26.0,19.5,6.5,168.0,166.0,2.0
1789,224,246,211,18.0,18.666666666666668,-0.6666666666666679,159.0,162.22222222222223,-3.2222222222222285
1790,224,247,202,7.0,18.571428571428573,-11.571428571428573,158.0,170.0,-12.0
1791,224,247,203,16.0,19.5625,-3.5625,168.0,171.5625,-3.5625
1792,224,247,204,21.0,23.285714285714285,-2.2857142857142847,177.0,176.42857142857142,0.5714285714285836
1793,224,247,205,26.0,24.384615384615383,1.6153846153846168,183.0,179.15384615384616,3.8461538461538396
1794,224,247,206,26.0,25.884615384615383,0.11538461538461675,185.0,182.46153846153845,2.538461538461547
1795,224,247,207,26.0,25.653846153846153,0.3461538461538467,185.0,182.46153846153845,2.538461538461547
1796,224,247,208,26.0,25.307692307692307,0.6923076923076934,181.0,179.73076923076923,1.2692307692307736
1797,224,247,209,26.0,25.076923076923077,0.9230769230769234,176.0,174.30769230769232,1.6923076923076792
1798,224,247,210,26.0,22.846153846153847,3.1538461538461533,168.0,167.46153846153845,0.5384615384615472
1799,224,247,211,19.0,21.789473684210527,-2.7894736842105274,160.0,163.57894736842104,-3.5789473684210407
1800,224,248,202,15.0,19.066666666666666,-4.066666666666666,161.0,167.26666666666668,-6.26666666666668
1801,224,248,203,22.0,20.636363636363637,1.3636363636363633,170.0,170.95454545454547,-0.9545454545454675
1802,224,248,204,24.0,24.0,0.0,179.0,177.5,1.5
1803,224,248,205,26.0,25.076923076923077,0.9230769230769234,185.0,181.84615384615384,3.1538461538461604
1804,224,248,206,26.0,25.96153846153846,0.0384615384615401,187.0,184.65384615384616,2.3461538461538396
1805,224,248,207,26.0,25.884615384615383,0.11538461538461675,186.0,184.19230769230768,1.8076923076923208
1806,224,248,208,26.0,25.76923076923077,0.23076923076922995,182.0,180.92307692307693,1.076923076923066
1807,224,248,209,26.0,25.692307692307693,0.3076923076923066,176.0,175.30769230769232,0.6923076923076792
1808,224,248,210,26.0,24.076923076923077,1.9230769230769234,169.0,168.46153846153845,0.5384615384615472
1809,224,248,211,22.0,22.681818181818183,-0.6818181818181834,161.0,163.86363636363637,-2.863636363636374
1810,224,249,200,7.0,17.285714285714285,-10.285714285714285,161.0,167.42857142857142,-6.428571428571416
1811,224,249,201,15.0,18.266666666666666,-3.2666666666666657,160.0,165.4,-5.400000000000006
1812,224,249,202,19.0,22.157894736842106,-3.157894736842106,163.0,167.1578947368421,-4.15789473684211
1813,224,249,203,24.0,23.333333333333332,0.6666666666666679,170.0,170.58333333333334,-0.5833333333333428
1814,224,249,204,25.0,25.28,-0.28000000000000114,179.0,177.08,1.9199999999999875
1815,224,249,205,26.0,25.653846153846153,0.3461538461538467,185.0,182.19230769230768,2.807692307692321
1816,224,249,206,26.0,26.0,0.0,188.0,185.23076923076923,2.7692307692307736
1817,224,249,207,26.0,26.0,0.0,187.0,185.3846153846154,1.6153846153846132
1818,224,249,208,26.0,26.0,0.0,184.0,182.46153846153845,1.5384615384615472
1819,224,249,209,26.0,26.0,0.0,178.0,177.1153846153846,0.8846153846153868
1820,224,249,210,26.0,25.115384615384617,0.8846153846153832,170.0,170.30769230769232,-0.3076923076923208
1821,224,249,211,24.0,24.125,-0.125,163.0,165.08333333333334,-2.083333333333343
1822,224,249,212,22.0,21.09090909090909,0.9090909090909101,159.0,161.86363636363637,-2.863636363636374
1823,224,249,213,15.0,19.8,-4.800000000000001,159.0,162.0,-3.0
1824,224,250,200,11.0,17.545454545454547,-6.545454545454547,160.0,167.54545454545453,-7.5454545454545325
1825,224,250,201,20.0,18.95,1.0500000000000007,162.0,165.65,-3.6500000000000057
1826,224,250,202,23.0,22.91304347826087,0.08695652173912904,165.0,167.0,-2.0
1827,224,250,203,26.0,24.153846153846153,1.8461538461538467,170.0,169.8846153846154,0.1153846153846132
1828,224,250,204,26.0,25.653846153846153,0.3461538461538467,178.0,176.0,2.0
1829,224,250,205,26.0,25.884615384615383,0.11538461538461675,183.0,181.42307692307693,1.576923076923066
1830,224,250,206,26.0,26.0,0.0,187.0,184.65384615384616,2.3461538461538396
1831,224,250,207,26.0,26.0,0.0,188.0,185.69230769230768,2.307692307692321
1832,224,250,208,26.0,26.0,0.0,187.0,183.76923076923077,3.2307692307692264
1833,224,250,209,26.0,26.0,0.0,181.0,179.23076923076923,1.7692307692307736
1834,224,250,210,26.0,25.576923076923077,0.42307692307692335,173.0,172.73076923076923,0.2692307692307736
1835,224,250,211,26.0,24.73076923076923,1.26923076923077,166.0,166.76923076923077,-0.7692307692307736
1836,224,250,212,26.0,22.26923076923077,3.73076923076923,162.0,163.26923076923077,-1.2692307692307736
1837,224,250,213,22.0,20.818181818181817,1.1818181818181834,163.0,163.22727272727272,-0.22727272727271952
1838,224,251,200,11.0,20.09090909090909,-9.09090909090909,157.0,168.63636363636363,-11.636363636363626
1839,224,251,201,20.0,20.95,-0.9499999999999993,162.0,167.15,-5.150000000000006
1840,224,251,202,23.0,24.17391304347826,-1.1739130434782616,167.0,169.08695652173913,-2.0869565217391255
1841,224,251,203,26.0,24.96153846153846,1.03846153846154,172.0,171.30769230769232,0.6923076923076792
1842,224,251,204,26.0,26.0,0.0,177.0,176.23076923076923,0.7692307692307736
1843,224,251,205,26.0,26.0,0.0,181.0,180.3846153846154,0.6153846153846132
1844,224,251,206,26.0,26.0,0.0,185.0,183.15384615384616,1.8461538461538396
1845,224,251,207,26.0,26.0,0.0,187.0,184.69230769230768,2.307692307692321
1846,224,251,208,26.0,26.0,0.0,187.0,183.96153846153845,3.038461538461547
1847,224,251,209,26.0,26.0,0.0,183.0,180.5,2.5
1848,224,251,210,26.0,25.884615384615383,0.11538461538461675,176.0,174.73076923076923,1.2692307692307736
1849,224,251,211,26.0,25.653846153846153,0.3461538461538467,169.0,168.96153846153845,0.03846153846154721
1850,224,251,212,26.0,24.53846153846154,1.46153846153846,165.0,165.53846153846155,-0.5384615384615472
1851,224,251,213,24.0,23.583333333333332,0.41666666666666785,165.0,165.33333333333334,-0.3333333333333428
1852,224,251,214,22.0,20.727272727272727,1.2727272727272734,167.0,166.0,1.0
1853,224,251,215,16.0,19.375,-3.375,164.0,166.625,-2.625
1854,224,252,200,13.0,20.307692307692307,-7.307692307692307,155.0,165.23076923076923,-10.230769230769226
1855,224,252,201,20.0,21.45,-1.4499999999999993,164.0,168.25,-4.25
1856,224,252,202,23.0,24.17391304347826,-1.1739130434782616,170.0,171.3913043478261,-1.3913043478260931
1857,224,252,203,26.0,24.96153846153846,1.03846153846154,175.0,173.5,1.5
1858,224,252,204,26.0,26.0,0.0,179.0,177.23076923076923,1.7692307692307736
1859,224,252,205,26.0,26.0,0.0,180.0,179.69230769230768,0.3076923076923208
1860,224,252,206,26.0,26.0,0.0,182.0,181.15384615384616,0.8461538461538396
1861,224,252,207,26.0,26.0,0.0,184.0,182.23076923076923,1.7692307692307736
1862,224,252,208,26.0,26.0,0.0,185.0,182.15384615384616,2.8461538461538396
1863,224,252,209,26.0,26.0,0.0,183.0,179.8846153846154,3.115384615384613
1864,224,252,210,26.0,25.96153846153846,0.0384615384615401,177.0,175.3846153846154,1.6153846153846132
1865,224,252,211,26.0,25.884615384615383,0.11538461538461675,170.0,170.30769230769232,-0.3076923076923208
1866,224,252,212,26.0,25.384615384615383,0.6153846153846168,166.0,167.0,-1.0
1867,224,252,213,26.0,24.53846153846154,1.46153846153846,166.0,166.3846153846154,-0.3846153846153868
1868,224,252,214,26.0,21.346153846153847,4.653846153846153,168.0,166.73076923076923,1.2692307692307736
1869,224,252,215,19.0,19.789473684210527,-0.7894736842105274,168.0,167.1578947368421,0.8421052631578902
1870,224,253,198,7.0,17.857142857142858,-10.857142857142858,112.0,134.85714285714286,-22.85714285714286
1871,224,253,199,13.0,18.153846153846153,-5.153846153846153,137.0,146.0,-9.0
1872,224,253,200,15.0,21.2,-6.199999999999999,154.0,162.8,-8.800000000000011
1873,224,253,201,20.0,22.1,-2.1000000000000014,165.0,169.8,-4.800000000000011
1874,224,253,202,23.0,24.17391304347826,-1.1739130434782616,173.0,174.04347826086956,-1.0434782608695627
1875,224,253,203,26.0,24.96153846153846,1.03846153846154,179.0,176.15384615384616,2.8461538461538396
1876,224,253,204,26.0,26.0,0.0,181.0,179.03846153846155,1.9615384615384528
1877,224,253,205,26.0,26.0,0.0,180.0,179.76923076923077,0.2307692307692264
1878,224,253,206,26.0,26.0,0.0,179.0,179.34615384615384,-0.3461538461538396
1879,224,253,207,26.0,26.0,0.0,179.0,179.03846153846155,-0.03846153846154721
1880,224,253,208,26.0,26.0,0.0,180.0,178.73076923076923,1.2692307692307736
1881,224,253,209,26.0,26.0,0.0,180.0,177.3846153846154,2.615384615384613
1882,224,253,210,26.0,26.0,0.0,176.0,174.42307692307693,1.576923076923066
1883,224,253,211,26.0,26.0,0.0,171.0,170.57692307692307,0.423076923076934
1884,224,253,212,26.0,25.884615384615383,0.11538461538461675,167.0,167.80769230769232,-0.8076923076923208
1885,224,253,213,26.0,25.653846153846153,0.3461538461538467,167.0,167.03846153846155,-0.03846153846154721
1886,224,253,214,26.0,22.653846153846153,3.3461538461538467,169.0,167.57692307692307,1.423076923076934
1887,224,253,215,18.0,21.22222222222222,-3.2222222222222214,169.0,168.22222222222223,0.7777777777777715
1888,224,254,198,11.0,18.363636363636363,-7.363636363636363,109.0,133.0,-24.0
1889,224,254,199,17.0,19.058823529411764,-2.0588235294117645,135.0,141.94117647058823,-6.941176470588232
1890,224,254,200,17.0,22.058823529411764,-5.0588235294117645,155.0,160.41176470588235,-5.411764705882348
1891,224,254,201,20.0,22.85,-2.8500000000000014,168.0,170.7,-2.6999999999999886
1892,224,254,202,23.0,24.347826086956523,-1.3478260869565233,176.0,175.91304347826087,0.08695652173912549
1893,224,254,203,26.0,25.03846153846154,0.9615384615384599,181.0,178.30769230769232,2.692307692307679
1894,224,254,204,26.0,26.0,0.0,183.0,180.80769230769232,2.192307692307679
1895,224,254,205,26.0,26.0,0.0,182.0,180.26923076923077,1.7307692307692264
1896,224,254,206,26.0,26.0,0.0,178.0,178.03846153846155,-0.03846153846154721
1897,224,254,207,26.0,26.0,0.0,175.0,175.80769230769232,-0.8076923076923208
1898,224,254,208,26.0,26.0,0.0,175.0,174.57692307692307,0.423076923076934
1899,224,254,209,26.0,26.0,0.0,175.0,173.8846153846154,1.1153846153846132
1900,224,254,210,26.0,26.0,0.0,174.0,172.65384615384616,1.3461538461538396
1901,224,254,211,26.0,26.0,0.0,171.0,170.57692307692307,0.423076923076934
1902,224,254,212,26.0,25.96153846153846,0.0384615384615401,168.0,168.65384615384616,-0.6538461538461604
1903,224,254,213,26.0,25.884615384615383,0.11538461538461675,167.0,167.73076923076923,-0.7307692307692264
1904,224,254,214,26.0,22.807692307692307,3.1923076923076934,168.0,167.73076923076923,0.2692307692307736
1905,224,254,215,17.0,21.705882352941178,-4.7058823529411775,169.0,167.94117647058823,1.058823529411768
1906,224,255,198,14.0,19.285714285714285,-5.285714285714285,106.0,123.21428571428571,-17.214285714285708
1907,224,255,199,20.0,19.9,0.10000000000000142,133.0,135.05,-2.0500000000000114
1908,224,255,200,20.0,22.3,-2.3000000000000007,154.0,154.8,-0.8000000000000114
1909,224,255,201,22.0,22.954545454545453,-0.9545454545454533,168.0,167.86363636363637,0.13636363636362603
1910,224,255,202,24.0,24.375,-0.375,177.0,175.41666666666666,1.5833333333333428
1911,224,255,203,26.0,25.192307692307693,0.8076923076923066,183.0,179.30769230769232,3.692307692307679
1912,224,255,204,26.0,26.0,0.0,185.0,181.92307692307693,3.076923076923066
1913,224,255,205,26.0,26.0,0.0,183.0,180.92307692307693,2.076923076923066
1914,224,255,206,26.0,26.0,0.0,178.0,177.42307692307693,0.576923076923066
1915,224,255,207,26.0,26.0,0.0,172.0,173.53846153846155,-1.5384615384615472
1916,224,255,208,26.0,26.0,0.0,170.0,171.15384615384616,-1.1538461538461604
1917,224,255,209,26.0,26.0,0.0,171.0,170.6153846153846,0.3846153846153868
1918,224,255,210,26.0,26.0,0.0,172.0,170.76923076923077,1.2307692307692264
1919,224,255,211,26.0,26.0,0.0,172.0,170.34615384615384,1.6538461538461604
1920,224,255,212,26.0,25.653846153846153,0.3461538461538467,170.0,169.30769230769232,0.6923076923076792
1921,224,255,213,26.0,24.96153846153846,1.03846153846154,169.0,168.03846153846155,0.9615384615384528
1922,224,255,214,26.0,21.153846153846153,4.846153846153847,168.0,167.0,1.0
1923,224,255,215,17.0,19.647058823529413,-2.647058823529413,167.0,166.58823529411765,0.4117647058823479
1924,224,256,198,17.0,19.764705882352942,-2.764705882352942,101.0,114.70588235294117,-13.705882352941174
1925,224,256,199,23.0,20.434782608695652,2.5652173913043477,129.0,127.69565217391305,1.3043478260869534
1926,224,256,200,23.0,22.652173913043477,0.3478260869565233,151.0,148.2608695652174,2.739130434782595
1927,224,256,201,24.0,23.375,0.625,166.0,163.16666666666666,2.833333333333343
1928,224,256,202,25.0,24.64,0.35999999999999943,176.0,172.76,3.240000000000009
1929,224,256,203,26.0,25.423076923076923,0.5769230769230766,182.0,178.42307692307693,3.576923076923066
1930,224,256,204,26.0,26.0,0.0,185.0,181.46153846153845,3.538461538461547
1931,224,256,205,26.0,26.0,0.0,184.0,180.65384615384616,3.3461538461538396
1932,224,256,206,26.0,26.0,0.0,178.0,176.96153846153845,1.0384615384615472
1933,224,256,207,26.0,26.0,0.0,171.0,172.3846153846154,-1.3846153846153868
1934,224,256,208,26.0,26.0,0.0,168.0,169.30769230769232,-1.3076923076923208
1935,224,256,209,26.0,26.0,0.0,168.0,168.6153846153846,-0.6153846153846132
1936,224,256,210,26.0,26.0,0.0,170.0,169.30769230769232,0.6923076923076792
1937,224,256,211,26.0,26.0,0.0,172.0,169.6153846153846,2.384615384615387
1938,224,256,212,26.0,24.96153846153846,1.03846153846154,171.0,168.73076923076923,2.2692307692307736
1939,224,256,213,23.0,24.17391304347826,-1.1739130434782616,169.0,167.69565217391303,1.3043478260869676
1940,224,256,214,20.0,20.45,-0.4499999999999993,166.0,166.3,-0.30000000000001137
1941,224,256,215,11.0,19.181818181818183,-8.181818181818183,163.0,166.0909090909091,-3.0909090909090935
1942,224,257,198,20.0,18.35,1.6499999999999986,95.0,106.75,-11.75
1943,224,257,199,26.0,19.384615384615383,6.615384615384617,122.0,119.84615384615384,2.1538461538461604
1944,224,257,200,26.0,22.0,4.0,145.0,140.80769230769232,4.192307692307679
1945,224,257,201,26.0,23.153846153846153,2.8461538461538467,161.0,156.73076923076923,4.269230769230774
1946,224,257,202,26.0,24.53846153846154,1.46153846153846,172.0,167.76923076923077,4.230769230769226
1947,224,257,203,26.0,25.384615384615383,0.6153846153846168,179.0,174.92307692307693,4.076923076923066
1948,224,257,204,26.0,25.846153846153847,0.1538461538461533,183.0,178.65384615384616,4.34615384615384
1949,224,257,205,26.0,25.846153846153847,0.1538461538461533,182.0,178.8846153846154,3.115384615384613
1950,224,257,206,26.0,25.807692307692307,0.1923076923076934,178.0,176.03846153846155,1.9615384615384528
1951,224,257,207,26.0,25.807692307692307,0.1923076923076934,172.0,171.96153846153845,0.03846153846154721
1952,224,257,208,26.0,25.884615384615383,0.11538461538461675,168.0,168.84615384615384,-0.8461538461538396
1953,224,257,209,26.0,25.96153846153846,0.0384615384615401,168.0,167.65384615384616,0.3461538461538396
1954,224,257,210,26.0,26.0,0.0,169.0,167.76923076923077,1.2307692307692264
1955,224,257,211,26.0,26.0,0.0,170.0,167.42307692307693,2.576923076923066
1956,224,257,212,26.0,23.923076923076923,2.0769230769230766,168.0,165.69230769230768,2.307692307692321
1957,224,257,213,20.0,22.7,-2.6999999999999993,164.0,164.8,-0.8000000000000114
1958,224,258,198,15.0,18.666666666666668,-3.666666666666668,88.0,105.06666666666666,-17.066666666666663
1959,224,258,199,22.0,19.545454545454547,2.4545454545454533,113.0,117.45454545454545,-4.454545454545453
1960,224,258,200,24.0,22.125,1.875,136.0,136.25,-0.25
1961,224,258,201,26.0,23.0,3.0,154.0,149.46153846153845,4.538461538461547
1962,224,258,202,26.0,24.384615384615383,1.6153846153846168,165.0,161.0,4.0
1963,224,258,203,26.0,25.076923076923077,0.9230769230769234,172.0,168.6153846153846,3.384615384615387
1964,224,258,204,26.0,25.53846153846154,0.4615384615384599,177.0,173.07692307692307,3.923076923076934
1965,224,258,205,26.0,25.53846153846154,0.4615384615384599,178.0,174.73076923076923,3.2692307692307736
1966,224,258,206,26.0,25.423076923076923,0.5769230769230766,176.0,173.80769230769232,2.192307692307679
1967,224,258,207,26.0,25.423076923076923,0.5769230769230766,172.0,171.3846153846154,0.6153846153846132
1968,224,258,208,26.0,25.653846153846153,0.3461538461538467,169.0,168.96153846153845,0.03846153846154721
1969,224,258,209,26.0,25.884615384615383,0.11538461538461675,168.0,167.19230769230768,0.8076923076923208
1970,224,258,210,26.0,26.0,0.0,167.0,165.80769230769232,1.1923076923076792
1971,224,258,211,26.0,26.0,0.0,165.0,163.6153846153846,1.3846153846153868
1972,224,258,212,26.0,23.23076923076923,2.76923076923077,161.0,160.03846153846155,0.9615384615384528
1973,224,258,213,17.0,22.294117647058822,-5.2941176470588225,156.0,158.11764705882354,-2.117647058823536
1974,224,259,200,22.0,19.545454545454547,2.4545454545454533,126.0,130.0909090909091,-4.0909090909090935
1975,224,259,201,26.0,20.076923076923077,5.923076923076923,144.0,140.42307692307693,3.576923076923066
1976,224,259,202,26.0,21.346153846153847,4.653846153846153,156.0,152.1153846153846,3.884615384615387
1977,224,259,203,26.0,21.73076923076923,4.26923076923077,163.0,159.8846153846154,3.115384615384613
1978,224,259,204,26.0,22.115384615384617,3.8846153846153832,168.0,165.15384615384616,2.8461538461538396
1979,224,259,205,26.0,22.115384615384617,3.8846153846153832,171.0,168.6153846153846,2.384615384615387
1980,224,259,206,26.0,22.26923076923077,3.73076923076923,172.0,170.1153846153846,1.8846153846153868
1981,224,259,207,26.0,22.96153846153846,3.03846153846154,172.0,169.73076923076923,2.2692307692307736
1982,224,259,208,26.0,24.076923076923077,1.9230769230769234,170.0,168.26923076923077,1.7307692307692264
1983,224,259,209,26.0,24.53846153846154,1.46153846153846,168.0,165.96153846153845,2.038461538461547
1984,224,259,210,26.0,24.115384615384617,1.8846153846153832,165.0,162.8846153846154,2.115384615384613
1985,224,259,211,26.0,23.423076923076923,2.5769230769230766,160.0,158.53846153846155,1.4615384615384528
1986,224,259,212,26.0,20.23076923076923,5.76923076923077,153.0,153.19230769230768,-0.1923076923076792
1987,224,259,213,17.0,19.176470588235293,-2.1764705882352935,146.0,150.52941176470588,-4.529411764705884
1988,224,260,200,15.0,18.266666666666666,-3.2666666666666657,116.0,128.46666666666667,-12.466666666666669
1989,224,260,201,19.0,18.526315789473685,0.47368421052631504,134.0,135.05263157894737,-1.05263157894737
1990,224,260,202,18.0,19.944444444444443,-1.9444444444444429,145.0,146.94444444444446,-1.944444444444457
1991,224,260,203,17.0,20.470588235294116,-3.470588235294116,152.0,155.41176470588235,-3.411764705882348
1992,224,260,204,17.0,20.823529411764707,-3.8235294117647065,158.0,161.0,-3.0
1993,224,260,205,17.0,20.823529411764707,-3.8235294117647065,163.0,165.2941176470588,-2.294117647058812
1994,224,260,206,17.0,21.11764705882353,-4.117647058823529,168.0,168.0,0.0
1995,224,260,207,20.0,21.65,-1.6499999999999986,169.0,168.1,0.9000000000000057
1996,224,260,208,23.0,22.565217391304348,0.43478260869565233,168.0,166.47826086956522,1.5217391304347814
1997,224,260,209,23.0,23.0,0.0,166.0,164.56521739130434,1.4347826086956559
1998,224,260,210,20.0,23.05,-3.0500000000000007,160.0,161.35,-1.3499999999999943
1999,224,260,211,17.0,22.58823529411765,-5.5882352941176485,154.0,156.0,-2.0
2000,224,260,212,17.0,19.294117647058822,-2.2941176470588225,146.0,149.7058823529412,-3.705882352941188
2001,224,260,213,11.0,18.454545454545453,-7.454545454545453,139.0,146.8181818181818,-7.818181818181813
2002,224,261,208,20.0,19.3,0.6999999999999993,165.0,162.8,2.1999999999999886
2003,224,261,209,20.0,19.6,0.3999999999999986,161.0,161.75,-0.75
2004,224,262,208,15.0,17.266666666666666,-2.2666666666666657,160.0,157.66666666666666,2.333333333333343
2005,224,262,209,15.0,17.266666666666666,-2.2666666666666657,157.0,157.86666666666667,-0.8666666666666742
2006,224,263,208,13.0,13.538461538461538,-0.5384615384615383,154.0,151.53846153846155,2.461538461538453
2007,224,263,209,13.0,13.538461538461538,-0.5384615384615383,153.0,151.6153846153846,1.3846153846153868
2008,224,264,208,7.0,12.857142857142858,-5.857142857142858,146.0,147.57142857142858,-1.5714285714285836
2009,224,264,209,7.0,12.857142857142858,-5.857142857142858,148.0,147.28571428571428,0.7142857142857224
2010,225,245,204,11.0,19.09090909090909,-8.09090909090909,164.0,171.8181818181818,-7.818181818181813
2011,225,245,205,17.0,19.58823529411765,-2.5882352941176485,170.0,173.05882352941177,-3.058823529411768
2012,225,245,206,17.0,21.058823529411764,-4.0588235294117645,174.0,175.76470588235293,-1.7647058823529278
2013,225,245,207,15.0,20.6,-5.600000000000001,176.0,176.86666666666667,-0.8666666666666742
2014,225,245,208,13.0,19.76923076923077,-6.76923076923077,174.0,175.84615384615384,-1.8461538461538396
2015,225,245,209,11.0,19.818181818181817,-8.818181818181817,168.0,171.54545454545453,-3.5454545454545325
2016,225,245,210,11.0,17.363636363636363,-6.363636363636363,160.0,163.9090909090909,-3.9090909090909065
2017,225,245,211,7.0,17.142857142857142,-10.142857142857142,150.0,160.57142857142858,-10.571428571428584
2018,225,246,204,20.0,20.1,-0.10000000000000142,176.0,174.7,1.3000000000000114
2019,225,246,205,26.0,21.03846153846154,4.96153846153846,180.0,175.8846153846154,4.115384615384613
2020,225,246,206,26.0,22.307692307692307,3.6923076923076934,180.0,177.73076923076923,2.2692307692307736
2021,225,246,207,24.0,21.875,2.125,179.0,177.79166666666666,1.2083333333333428
2022,225,246,208,22.0,21.09090909090909,0.9090909090909101,177.0,175.77272727272728,1.2272727272727195
2023,225,246,209,20.0,20.95,-0.9499999999999993,172.0,170.85,1.1500000000000057
2024,225,246,210,20.0,18.35,1.6499999999999986,163.0,163.5,-0.5
2025,225,246,211,13.0,17.692307692307693,-4.692307692307693,153.0,159.76923076923077,-6.769230769230774
2026,225,247,202,11.0,18.454545454545453,-7.454545454545453,166.0,171.9090909090909,-5.9090909090909065
2027,225,247,203,20.0,19.8,0.1999999999999993,175.0,174.9,0.09999999999999432
2028,225,247,204,23.0,23.608695652173914,-0.608695652173914,183.0,179.52173913043478,3.4782608695652186
2029,225,247,205,26.0,24.76923076923077,1.23076923076923,185.0,181.19230769230768,3.807692307692321
2030,225,247,206,26.0,25.653846153846153,0.3461538461538467,183.0,181.42307692307693,1.576923076923066
2031,225,247,207,25.0,25.28,-0.28000000000000114,181.0,179.76,1.240000000000009
2032,225,247,208,24.0,24.666666666666668,-0.6666666666666679,177.0,176.54166666666666,0.4583333333333428
2033,225,247,209,23.0,24.391304347826086,-1.391304347826086,172.0,171.2173913043478,0.7826086956521863
2034,225,247,210,23.0,21.73913043478261,1.2608695652173907,164.0,164.1304347826087,-0.13043478260868824
2035,225,247,211,15.0,21.0,-6.0,155.0,160.53333333333333,-5.533333333333331
2036,225,248,202,20.0,19.5,0.5,171.0,172.55,-1.5500000000000114
2037,225,248,203,26.0,21.115384615384617,4.884615384615383,179.0,175.92307692307693,3.076923076923066
2038,225,248,204,26.0,24.384615384615383,1.6153846153846168,185.0,181.1153846153846,3.884615384615387
2039,225,248,205,26.0,25.46153846153846,0.5384615384615401,187.0,183.57692307692307,3.423076923076934
2040,225,248,206,26.0,25.884615384615383,0.11538461538461675,185.0,183.23076923076923,1.7692307692307736
2041,225,248,207,26.0,25.653846153846153,0.3461538461538467,182.0,180.76923076923077,1.2307692307692264
2042,225,248,208,26.0,25.307692307692307,0.6923076923076934,178.0,176.84615384615384,1.1538461538461604
2043,225,248,209,26.0,25.076923076923077,0.9230769230769234,172.0,171.42307692307693,0.576923076923066
2044,225,248,210,26.0,22.846153846153847,3.1538461538461533,165.0,164.65384615384616,0.3461538461538396
2045,225,248,211,19.0,21.789473684210527,-2.7894736842105274,157.0,160.78947368421052,-3.7894736842105203
2046,225,249,200,11.0,17.545454545454547,-6.545454545454547,170.0,171.9090909090909,-1.9090909090909065
2047,225,249,201,20.0,18.95,1.0500000000000007,171.0,172.35,-1.3499999999999943
2048,225,249,202,23.0,22.91304347826087,0.08695652173912904,174.0,174.8695652173913,-0.8695652173913118
2049,225,249,203,26.0,24.153846153846153,1.8461538461538467,180.0,178.03846153846155,1.9615384615384528
2050,225,249,204,26.0,25.653846153846153,0.3461538461538467,185.0,182.07692307692307,2.923076923076934
2051,225,249,205,26.0,25.884615384615383,0.11538461538461675,187.0,184.23076923076923,2.7692307692307736
2052,225,249,206,26.0,26.0,0.0,186.0,183.96153846153845,2.038461538461547
2053,225,249,207,26.0,26.0,0.0,183.0,181.96153846153845,1.0384615384615472
2054,225,249,208,26.0,26.0,0.0,180.0,178.26923076923077,1.7307692307692264
2055,225,249,209,26.0,26.0,0.0,174.0,173.23076923076923,0.7692307692307736
2056,225,249,210,26.0,24.5,1.5,167.0,166.84615384615384,0.1538461538461604
2057,225,249,211,21.0,23.523809523809526,-2.5238095238095255,160.0,162.71428571428572,-2.7142857142857224
2058,225,249,212,16.0,20.25,-4.25,155.0,159.375,-4.375
2059,225,249,213,7.0,19.714285714285715,-12.714285714285715,152.0,159.14285714285714,-7.142857142857139
2060,225,250,200,18.0,18.055555555555557,-0.055555555555557135,173.0,172.5,0.5
2061,225,250,201,26.0,19.846153846153847,6.153846153846153,176.0,173.6153846153846,2.384615384615387
2062,225,250,202,26.0,23.846153846153847,2.1538461538461533,178.0,176.3846153846154,1.6153846153846132
2063,225,250,203,26.0,25.153846153846153,0.8461538461538467,181.0,179.3846153846154,1.6153846153846132
2064,225,250,204,26.0,25.884615384615383,0.11538461538461675,184.0,182.15384615384616,1.8461538461538396
2065,225,250,205,26.0,25.96153846153846,0.0384615384615401,186.0,183.80769230769232,2.192307692307679
2066,225,250,206,26.0,26.0,0.0,186.0,183.84615384615384,2.1538461538461604
2067,225,250,207,26.0,26.0,0.0,184.0,182.73076923076923,1.2692307692307736
2068,225,250,208,26.0,26.0,0.0,182.0,179.96153846153845,2.038461538461547
2069,225,250,209,26.0,26.0,0.0,177.0,175.57692307692307,1.423076923076934
2070,225,250,210,26.0,25.115384615384617,0.8846153846153832,171.0,169.65384615384616,1.3461538461538396
2071,225,250,211,24.0,24.125,-0.125,164.0,164.625,-0.625
2072,225,250,212,22.0,21.09090909090909,0.9090909090909101,159.0,160.77272727272728,-1.7727272727272805
2073,225,250,213,15.0,19.8,-4.800000000000001,157.0,159.8,-2.8000000000000114
2074,225,251,200,19.0,20.68421052631579,-1.6842105263157912,173.0,173.73684210526315,-0.7368421052631504
2075,225,251,201,26.0,22.03846153846154,3.96153846153846,178.0,175.5,2.5
2076,225,251,202,26.0,24.96153846153846,1.03846153846154,180.0,178.69230769230768,1.3076923076923208
2077,225,251,203,26.0,25.653846153846153,0.3461538461538467,182.0,180.73076923076923,1.2692307692307736
