voxel_id,x,y,z,num_of_neighbor_lesions,avg_of_num_of_neighbor_lesions,diff_of_num_of_neighbor_lesions_and_avg_of_num_of_neighbor_lesions,voxel_intensity,average_intensity_of_neighbor_voxels,diff_of_vox_int_and_avg_int_of_nei_vox
5311,150,134,28,7,7.285714285710001,-0.28571428571400004,591.0,689.142857143,-98.14285714290001
5312,150,134,34,16,14.625,1.375,802.0,786.6875,15.3125
5313,150,134,35,16,14.125,1.875,896.0,799.75,96.25
5314,150,135,34,19,14.842105263199999,4.15789473684,819.0,763.157894737,55.8421052632
5315,150,135,35,16,15.1875,0.8125,933.0,801.75,131.25
5316,150,136,33,14,15.357142857100001,-1.35714285714,557.0,713.285714286,-156.285714286
5317,150,136,34,20,15.0,5.0,723.0,731.6,-8.6
5318,150,136,35,16,15.3125,0.6875,864.0,761.25,102.75
5319,150,137,30,7,6.57142857143,0.428571428571,717.0,684.571428571,32.4285714286
5320,150,137,31,7,6.57142857143,0.428571428571,614.0,699.285714286,-85.2857142857
5321,150,137,33,15,15.2666666667,-0.266666666667,596.0,698.8,-102.8
5322,150,137,34,20,14.85,5.15,691.0,703.35,-12.35
5323,150,137,35,14,15.7142857143,-1.7142857142899999,678.0,735.214285714,-57.214285714300004
5324,150,138,25,8,11.5,-3.5,588.0,619.0,-31.0
5325,150,138,30,7,6.57142857143,0.428571428571,736.0,681.857142857,54.1428571429
5326,150,138,31,8,6.625,1.375,749.0,665.25,83.75
5327,150,138,33,15,15.066666666700002,-0.06666666666669999,608.0,702.5333333330001,-94.53333333329999
5328,150,138,34,18,15.1111111111,2.88888888889,745.0,700.611111111,44.388888888900006
5329,150,138,40,4,6.0,-2.0,657.0,779.0,-122.0
5330,150,138,49,2,1.5,0.5,713.0,647.5,65.5
5331,150,139,25,9,12.222222222200001,-3.22222222222,597.0,619.7777777780001,-22.7777777778
5332,150,139,26,11,12.2727272727,-1.2727272727299999,637.0,628.727272727,8.27272727273
5333,150,139,33,16,14.4375,1.5625,682.0,701.1875,-19.1875
5334,150,139,34,17,15.352941176500002,1.6470588235299999,772.0,714.7647058819999,57.2352941176
5335,150,139,40,5,5.4,-0.4,738.0,765.6,-27.6
5336,150,140,26,13,12.846153846199998,0.153846153846,597.0,642.692307692,-45.6923076923
5337,150,140,27,12,12.833333333299999,-0.833333333333,664.0,641.666666667,22.3333333333
5338,150,140,33,17,14.2941176471,2.7058823529400002,730.0,709.9411764710001,20.0588235294
5339,150,140,34,17,15.9411764706,1.05882352941,775.0,728.5882352939999,46.411764705900005
5340,150,140,40,3,6.0,-3.0,741.0,784.0,-43.0
5341,150,141,26,13,12.0,1.0,635.0,640.538461538,-5.53846153846
5342,150,141,27,14,11.642857142899999,2.3571428571400004,661.0,636.857142857,24.1428571429
5343,150,141,33,17,14.7058823529,2.2941176470599998,783.0,749.9411764710001,33.0588235294
5344,150,141,34,18,16.444444444400002,1.55555555556,823.0,756.9444444439999,66.05555555560001
5345,150,142,26,8,12.125,-4.125,627.0,643.375,-16.375
5346,150,142,27,9,11.5555555556,-2.55555555556,616.0,641.444444444,-25.444444444400002
5347,150,142,33,16,15.5,0.5,830.0,769.8125,60.1875
5348,150,142,34,20,15.95,4.05,874.0,770.6,103.4
5349,150,142,35,14,16.5,-2.5,755.0,785.357142857,-30.3571428571
5350,150,143,33,13,15.846153846199998,-2.84615384615,844.0,760.692307692,83.30769230770001
5351,150,143,34,18,15.5555555556,2.44444444444,763.0,777.611111111,-14.6111111111
5352,150,143,35,13,16.0,-3.0,829.0,779.307692308,49.6923076923
5353,150,144,32,7,11.857142857100001,-4.8571428571399995,651.0,764.857142857,-113.85714285700001
5354,150,144,35,9,15.777777777799999,-6.77777777778,731.0,773.2222222219999,-42.222222222199996
5355,150,145,32,9,10.3333333333,-1.33333333333,743.0,726.7777777780001,16.2222222222
5356,150,145,33,10,13.5,-3.5,862.0,723.1,138.9
5357,150,146,31,5,8.2,-3.2,575.0,704.8,-129.8
5358,150,146,33,9,13.222222222200001,-4.222222222219999,858.0,736.111111111,121.888888889
5359,150,147,31,5,9.0,-4.0,690.0,682.4,7.6
5360,150,148,30,3,5.666666666669999,-2.66666666667,761.0,641.333333333,119.666666667
5361,150,149,33,10,14.9,-4.9,839.0,766.5,72.5
5362,150,150,29,4,4.5,-0.5,684.0,629.25,54.75
5363,150,150,33,10,15.0,-5.0,808.0,788.3,19.7
5364,150,151,33,10,13.4,-3.4,798.0,768.3,29.7
5365,150,152,28,7,5.57142857143,1.42857142857,788.0,728.285714286,59.714285714300004
5366,150,152,33,9,12.333333333299999,-3.33333333333,737.0,757.4444444439999,-20.444444444400002
5367,150,153,33,8,12.125,-4.125,653.0,752.375,-99.375
5368,150,155,32,9,11.666666666700001,-2.66666666667,753.0,712.666666667,40.3333333333
5369,150,156,32,10,11.4,-1.4,728.0,696.4,31.6
5370,150,157,32,8,12.875,-4.875,672.0,692.375,-20.375
5371,150,162,31,5,6.2,-1.2,676.0,682.0,-6.0
5372,150,163,27,5,8.6,-3.6,860.0,853.6,6.4
5373,150,164,27,10,9.2,0.8,832.0,800.8,31.2
5374,150,164,32,11,11.0,0.0,621.0,652.6363636359999,-31.6363636364
5375,150,164,33,8,12.25,-4.25,613.0,670.5,-57.5
5376,150,165,26,11,10.0,1.0,805.0,747.636363636,57.363636363599994
5377,150,165,27,11,10.0,1.0,659.0,760.9090909089999,-101.909090909
5378,150,165,32,11,12.2727272727,-1.2727272727299999,640.0,666.8181818180001,-26.818181818200003
5379,150,166,27,8,9.875,-1.875,605.0,705.75,-100.75
5380,150,166,32,10,12.3,-2.3,681.0,668.4,12.6
5381,150,167,30,5,6.8,-1.8,623.0,686.4,-63.4
5382,150,167,33,9,10.5555555556,-1.55555555556,614.0,692.111111111,-78.1111111111
5383,150,168,30,7,6.8571428571399995,0.14285714285700002,577.0,622.142857143,-45.1428571429
5384,150,168,33,9,8.333333333330001,0.666666666667,671.0,680.0,-9.0
5385,150,169,30,6,9.0,-3.0,626.0,595.0,31.0
5386,150,169,31,6,9.0,-3.0,571.0,604.166666667,-33.1666666667
5387,150,169,33,7,7.0,0.0,677.0,683.857142857,-6.8571428571399995
5388,150,170,28,3,4.33333333333,-1.33333333333,672.0,696.333333333,-24.3333333333
5389,150,170,31,8,11.0,-3.0,569.0,623.0,-54.0
5390,150,170,33,7,6.0,1.0,649.0,648.142857143,0.8571428571430001
5391,150,171,26,4,4.75,-0.75,835.0,687.0,148.0
5392,150,171,27,6,4.0,2.0,741.0,695.5,45.5
5393,150,171,30,10,13.5,-3.5,584.0,657.7,-73.7
5394,150,171,31,10,13.5,-3.5,620.0,654.1,-34.1
5395,150,171,33,6,6.833333333330001,-0.833333333333,608.0,640.666666667,-32.6666666667
5396,150,172,26,5,3.8,1.2,713.0,689.0,24.0
5397,150,172,30,13,13.538461538499998,-0.538461538462,625.0,665.923076923,-40.9230769231
5398,150,172,31,13,13.538461538499998,-0.538461538462,695.0,660.538461538,34.4615384615
5399,150,172,33,6,7.833333333330001,-1.8333333333300001,623.0,660.0,-37.0
5400,150,173,26,2,4.0,-2.0,597.0,692.0,-95.0
5401,150,173,31,14,14.2142857143,-0.214285714286,718.0,677.785714286,40.2142857143
5402,150,173,33,6,11.833333333299999,-5.833333333330001,652.0,706.5,-54.5
5403,150,174,31,14,14.4285714286,-0.428571428571,732.0,682.428571429,49.571428571400006
5404,150,174,33,7,13.7142857143,-6.71428571429,630.0,712.142857143,-82.1428571429
5405,150,175,31,14,14.4285714286,-0.428571428571,724.0,688.0,36.0
5406,150,175,33,8,14.375,-6.375,623.0,697.125,-74.125
5407,150,176,31,12,12.916666666700001,-0.916666666667,696.0,688.916666667,7.083333333330001
5408,150,176,33,7,12.7142857143,-5.71428571429,636.0,690.5714285710001,-54.571428571400006
5409,150,177,31,10,10.4,-0.4,717.0,688.4,28.6
5410,150,177,33,6,9.833333333330001,-3.83333333333,649.0,698.166666667,-49.1666666667
5411,150,178,31,7,7.57142857143,-0.5714285714289999,726.0,712.0,14.0
5412,150,178,33,5,6.6,-1.6,684.0,684.4,-0.4
5413,150,179,31,5,6.6,-1.6,701.0,751.0,-50.0
5414,150,179,33,5,4.8,0.2,657.0,675.0,-18.0
5415,150,180,33,3,4.66666666667,-1.6666666666699999,653.0,658.333333333,-5.33333333333
5416,150,191,25,3,4.33333333333,-1.33333333333,654.0,775.666666667,-121.666666667
5417,150,192,25,4,6.0,-2.0,719.0,790.0,-71.0
5418,150,193,22,1,1.0,0.0,606.0,584.0,22.0
5419,150,193,25,6,6.333333333330001,-0.33333333333299997,818.0,813.833333333,4.16666666667
5420,150,194,22,1,1.0,0.0,584.0,606.0,-22.0
5421,150,194,25,7,6.71428571429,0.28571428571400004,894.0,801.5714285710001,92.42857142860001
5422,150,195,25,8,6.375,1.625,828.0,790.0,38.0
5423,150,196,25,7,6.71428571429,0.28571428571400004,691.0,806.5714285710001,-115.571428571
5424,150,197,24,6,6.833333333330001,-0.833333333333,849.0,787.833333333,61.1666666667
5425,150,198,24,6,7.0,-1.0,812.0,810.166666667,1.8333333333300001
5426,150,199,24,7,6.28571428571,0.714285714286,777.0,779.857142857,-2.85714285714
5427,150,200,24,6,5.833333333330001,0.166666666667,719.0,776.166666667,-57.1666666667
5428,151,78,28,8,10.75,-2.75,678.0,692.75,-14.75
5429,151,79,28,11,10.7272727273,0.272727272727,668.0,680.3636363640001,-12.3636363636
5430,151,79,29,11,10.7272727273,0.272727272727,621.0,684.6363636359999,-63.636363636400006
5431,151,80,28,12,10.833333333299999,1.16666666667,644.0,675.166666667,-31.1666666667
5432,151,80,29,12,10.833333333299999,1.16666666667,644.0,675.166666667,-31.1666666667
5433,151,81,28,12,10.75,1.25,647.0,675.333333333,-28.3333333333
5434,151,81,29,12,10.75,1.25,689.0,671.833333333,17.1666666667
5435,151,82,28,12,11.25,0.75,624.0,681.333333333,-57.3333333333
5436,151,82,29,12,11.25,0.75,706.0,674.5,31.5
5437,151,83,28,12,11.166666666700001,0.833333333333,624.0,675.75,-51.75
5438,151,83,29,12,11.166666666700001,0.833333333333,722.0,667.583333333,54.4166666667
5439,151,84,28,11,10.909090909100001,0.0909090909091,642.0,662.090909091,-20.0909090909
5440,151,84,29,11,10.909090909100001,0.0909090909091,677.0,658.909090909,18.0909090909
5441,151,84,34,1,3.0,-2.0,759.0,790.0,-31.0
5442,151,85,29,11,10.2727272727,0.7272727272730001,638.0,666.1818181819999,-28.181818181799997
5443,151,85,34,3,2.66666666667,0.33333333333299997,790.0,734.333333333,55.6666666667
5444,151,86,29,12,11.166666666700001,0.833333333333,701.0,682.583333333,18.4166666667
5445,151,86,34,3,4.0,-1.0,724.0,758.0,-34.0
5446,151,87,28,13,11.461538461500002,1.5384615384600002,729.0,691.461538462,37.5384615385
5447,151,87,29,14,11.2142857143,2.7857142857099997,721.0,689.714285714,31.285714285700003
5448,151,88,29,13,11.3846153846,1.6153846153799998,671.0,688.615384615,-17.6153846154
5449,151,88,30,9,11.5555555556,-2.55555555556,659.0,669.555555556,-10.5555555556
5450,151,89,29,10,10.6,-0.6,650.0,678.0,-28.0
5451,151,89,30,7,11.142857142899999,-4.1428571428600005,612.0,671.857142857,-59.8571428571
5452,151,89,32,8,13.875,-5.875,711.0,697.875,13.125
5453,151,90,32,15,15.7333333333,-0.733333333333,713.0,685.5333333330001,27.4666666667
5454,151,90,33,15,15.2,-0.2,726.0,708.666666667,17.3333333333
5455,151,91,31,14,17.428571428599998,-3.4285714285699997,607.0,671.214285714,-64.2142857143
5456,151,91,32,21,16.8571428571,4.1428571428600005,699.0,693.19047619,5.80952380952
5457,151,91,33,17,17.1176470588,-0.117647058824,803.0,710.7647058819999,92.2352941176
5458,151,92,31,17,18.3529411765,-1.3529411764700001,642.0,690.3529411760001,-48.352941176499996
5459,151,92,32,24,17.3333333333,6.666666666669999,688.0,700.458333333,-12.458333333299999
5460,151,92,33,16,18.5,-2.5,780.0,722.0,58.0
5461,151,93,31,17,18.2352941176,-1.23529411765,662.0,731.2352941180001,-69.2352941176
5462,151,93,32,23,16.8695652174,6.13043478261,801.0,715.956521739,85.0434782609
5463,151,93,33,14,18.0,-4.0,682.0,749.857142857,-67.8571428571
5464,151,94,31,16,17.25,-1.25,659.0,751.875,-92.875
5465,151,94,32,19,16.4736842105,2.52631578947,861.0,723.1052631580001,137.89473684200001
5466,151,94,33,11,17.636363636400002,-6.6363636363600005,609.0,781.0909090910001,-172.090909091
5467,151,95,31,16,16.0,0.0,631.0,731.0,-100.0
5468,151,95,32,17,15.647058823499998,1.3529411764700001,790.0,714.470588235,75.5294117647
5469,151,96,31,16,15.5,0.5,658.0,689.5,-31.5
5470,151,96,32,16,15.5,0.5,689.0,687.5625,1.4375
5471,151,97,31,16,15.5,0.5,705.0,672.75,32.25
5472,151,97,32,17,15.4117647059,1.58823529412,615.0,673.294117647,-58.2941176471
5473,151,98,31,15,16.4,-1.4,714.0,684.8,29.2
5474,151,98,32,19,16.1578947368,2.8421052631599997,656.0,675.473684211,-19.4736842105
5475,151,98,33,15,15.1333333333,-0.133333333333,592.0,648.266666667,-56.2666666667
5476,151,98,36,2,3.0,-1.0,764.0,807.5,-43.5
5477,151,99,31,15,17.5333333333,-2.53333333333,793.0,709.666666667,83.3333333333
5478,151,99,32,22,17.0909090909,4.909090909090001,664.0,692.863636364,-28.8636363636
5479,151,99,33,19,16.9473684211,2.0526315789500003,647.0,657.263157895,-10.2631578947
5480,151,99,36,3,3.33333333333,-0.33333333333299997,853.0,778.666666667,74.3333333333
5481,151,100,31,16,18.4375,-2.4375,864.0,740.0625,123.9375
5482,151,100,32,25,17.84,7.16,668.0,714.72,-46.72
5483,151,100,33,21,18.428571428599998,2.5714285714300003,675.0,673.5238095240001,1.47619047619
5484,151,100,34,14,16.5,-2.5,647.0,659.357142857,-12.357142857100001
5485,151,100,36,5,8.2,-3.2,810.0,743.6,66.4
5486,151,101,31,17,18.411764705899998,-1.41176470588,852.0,768.882352941,83.1176470588
5487,151,101,32,25,17.68,7.32,786.0,731.08,54.92
5488,151,101,33,20,18.4,1.6,678.0,690.6,-12.6
5489,151,101,35,12,12.166666666700001,-0.166666666667,634.0,720.833333333,-86.8333333333
5490,151,101,36,8,11.375,-3.375,753.0,734.75,18.25
5491,151,102,31,17,17.8235294118,-0.8235294117649999,836.0,794.9411764710001,41.0588235294
5492,151,102,32,22,17.2727272727,4.72727272727,836.0,758.5909090910001,77.4090909091
5493,151,102,33,15,18.3333333333,-3.33333333333,608.0,740.0,-132.0
5494,151,102,35,13,12.3076923077,0.692307692308,681.0,732.076923077,-51.076923076899995
5495,151,102,36,11,12.0,-1.0,793.0,735.454545455,57.5454545455
5496,151,103,31,16,16.75,-0.75,794.0,806.9375,-12.9375
5497,151,103,32,18,16.2777777778,1.72222222222,877.0,780.5,96.5
5498,151,103,36,12,11.5,0.5,815.0,749.166666667,65.8333333333
5499,151,104,31,15,15.5333333333,-0.533333333333,723.0,794.133333333,-71.1333333333
5500,151,104,32,15,15.5333333333,-0.533333333333,941.0,779.6,161.4
5501,151,104,34,3,12.666666666700001,-9.666666666669999,639.0,708.666666667,-69.6666666667
5502,151,104,36,10,10.3,-0.3,776.0,742.1,33.9
5503,151,105,31,13,14.6153846154,-1.6153846153799998,660.0,764.461538462,-104.46153846200001
5504,151,105,32,13,14.6153846154,-1.6153846153799998,879.0,747.615384615,131.384615385
5505,151,105,36,7,9.0,-2.0,714.0,724.4285714289999,-10.4285714286
5506,151,106,32,12,13.166666666700001,-1.16666666667,740.0,709.083333333,30.9166666667
5507,151,107,32,10,11.0,-1.0,687.0,678.1,8.9
5508,151,108,32,6,10.1666666667,-4.16666666667,646.0,673.5,-27.5
5509,151,108,35,5,5.8,-0.8,666.0,643.0,23.0
5510,151,109,34,7,6.1428571428600005,0.8571428571430001,639.0,641.571428571,-2.5714285714300003
5511,151,110,34,8,5.75,2.25,647.0,635.0,12.0
5512,151,111,34,6,5.5,0.5,675.0,633.0,42.0
5513,151,112,34,3,5.33333333333,-2.33333333333,654.0,637.0,17.0
5514,151,116,33,3,5.0,-2.0,551.0,615.0,-64.0
5515,151,116,34,3,5.0,-2.0,594.0,600.666666667,-6.666666666669999
5516,151,117,33,6,5.5,0.5,592.0,616.333333333,-24.3333333333
5517,151,117,34,6,5.5,0.5,659.0,605.166666667,53.8333333333
5518,151,118,33,7,6.28571428571,0.714285714286,584.0,637.857142857,-53.8571428571
5519,151,118,34,7,6.28571428571,0.714285714286,688.0,623.0,65.0
5520,151,118,38,4,6.25,-2.25,647.0,662.5,-15.5
5521,151,119,33,6,6.166666666669999,-0.166666666667,592.0,633.333333333,-41.3333333333
5522,151,119,34,6,6.166666666669999,-0.166666666667,679.0,618.833333333,60.1666666667
5523,151,119,38,5,6.4,-1.4,638.0,697.0,-59.0
5524,151,120,33,4,5.75,-1.75,594.0,619.25,-25.25
5525,151,120,38,5,6.8,-1.8,743.0,710.8,32.2
5526,151,121,33,5,6.0,-1.0,573.0,598.4,-25.4
5527,151,121,38,5,6.8,-1.8,769.0,730.4,38.6
5528,151,122,33,6,6.5,-0.5,558.0,592.833333333,-34.8333333333
5529,151,122,34,6,6.5,-0.5,621.0,582.333333333,38.6666666667
5530,151,122,38,5,6.4,-1.4,709.0,729.8,-20.8
5531,151,123,33,7,6.1428571428600005,0.8571428571430001,563.0,595.714285714,-32.7142857143
5532,151,123,38,4,6.0,-2.0,684.0,699.75,-15.75
5533,151,124,33,5,5.0,0.0,601.0,573.8,27.2
5534,151,125,30,7,11.857142857100001,-4.8571428571399995,599.0,769.714285714,-170.714285714
5535,151,125,33,3,4.33333333333,-1.33333333333,581.0,581.666666667,-0.666666666667
5536,151,126,30,14,13.2857142857,0.714285714286,833.0,755.714285714,77.2857142857
5537,151,126,31,13,13.538461538499998,-0.538461538462,739.0,774.538461538,-35.5384615385
5538,151,127,30,19,14.4210526316,4.57894736842,806.0,752.263157895,53.7368421053
5539,151,127,31,16,15.0,1.0,793.0,778.9375,14.0625
5540,151,128,29,13,15.3076923077,-2.3076923076900004,576.0,710.7692307689999,-134.769230769
5541,151,128,30,19,14.5263157895,4.47368421053,775.0,714.631578947,60.368421052600006
5542,151,128,31,14,15.5714285714,-1.57142857143,696.0,753.0,-57.0
5543,151,129,29,12,13.25,-1.25,588.0,665.75,-77.75
5544,151,129,30,15,12.933333333299998,2.0666666666699998,678.0,671.4666666669999,6.533333333330001
5545,151,130,29,7,12.0,-5.0,587.0,640.571428571,-53.571428571400006
5546,151,130,34,3,6.333333333330001,-3.33333333333,668.0,700.0,-32.0
5547,151,131,34,7,8.28571428571,-1.2857142857100001,699.0,663.571428571,35.4285714286
5548,151,132,28,6,8.333333333330001,-2.33333333333,653.0,660.0,-7.0
5549,151,132,34,11,11.8181818182,-0.8181818181820001,691.0,692.1818181819999,-1.1818181818200002
5550,151,132,35,12,11.166666666700001,0.833333333333,579.0,710.166666667,-131.16666666700002
5551,151,133,28,7,8.0,-1.0,649.0,650.714285714,-1.7142857142899999
5552,151,133,29,7,8.0,-1.0,620.0,654.857142857,-34.8571428571
5553,151,133,34,15,13.4,1.6,675.0,726.133333333,-51.1333333333
5554,151,133,35,16,12.8125,3.1875,789.0,723.375,65.625
5555,151,134,34,16,14.6875,1.3125,729.0,772.6875,-43.6875
5556,151,134,35,18,13.722222222200001,4.277777777780001,862.0,767.5555555560001,94.4444444444
5557,151,135,34,16,15.25,0.75,746.0,771.875,-25.875
5558,151,135,35,16,14.8125,1.1875,891.0,783.4375,107.5625
5559,151,135,36,9,14.333333333299999,-5.33333333333,790.0,830.2222222219999,-40.222222222199996
5560,151,136,24,6,9.0,-3.0,591.0,622.666666667,-31.6666666667
5561,151,136,25,6,9.0,-3.0,600.0,621.166666667,-21.1666666667
5562,151,136,33,10,16.4,-6.4,692.0,697.9,-5.9
5563,151,136,34,17,15.2352941176,1.7647058823500001,685.0,735.882352941,-50.8823529412
5564,151,136,35,15,15.1333333333,-0.133333333333,801.0,758.133333333,42.8666666667
5565,151,136,36,8,13.875,-5.875,789.0,789.25,-0.25
5566,151,137,24,8,10.5,-2.5,573.0,626.25,-53.25
5567,151,137,25,10,11.0,-1.0,602.0,618.6,-16.6
5568,151,137,30,6,6.833333333330001,-0.833333333333,670.0,700.0,-30.0
5569,151,137,33,12,16.5833333333,-4.58333333333,756.0,681.0,75.0
5570,151,137,34,18,15.5555555556,2.44444444444,723.0,699.2222222219999,23.7777777778
5571,151,137,35,14,16.1428571429,-2.1428571428599996,645.0,731.714285714,-86.7142857143
5572,151,137,49,2,2.5,-0.5,601.0,649.0,-48.0
5573,151,138,25,13,12.6923076923,0.307692307692,631.0,624.0,7.0
5574,151,138,26,12,13.166666666700001,-1.16666666667,601.0,630.75,-29.75
5575,151,138,30,6,6.833333333330001,-0.833333333333,710.0,693.333333333,16.6666666667
5576,151,138,31,6,6.833333333330001,-0.833333333333,674.0,699.333333333,-25.3333333333
5577,151,138,34,20,16.4,3.6,744.0,697.45,46.55
5578,151,138,35,14,17.571428571400002,-3.5714285714300003,692.0,729.0,-37.0
5579,151,139,25,13,13.7692307692,-0.769230769231,606.0,628.846153846,-22.8461538462
5580,151,139,26,16,13.625,2.375,705.0,631.9375,73.0625
5581,151,139,33,15,18.5333333333,-3.53333333333,548.0,714.133333333,-166.133333333
5582,151,139,34,21,17.571428571400002,3.4285714285699997,775.0,716.666666667,58.3333333333
5583,151,139,35,15,18.4,-3.4,757.0,751.4666666669999,5.533333333330001
5584,151,140,26,17,14.2941176471,2.7058823529400002,626.0,652.941176471,-26.9411764706
5585,151,140,27,15,14.4666666667,0.533333333333,714.0,656.9333333330001,57.0666666667
5586,151,140,33,16,19.0,-3.0,601.0,732.0,-131.0
5587,151,140,34,22,18.363636363599998,3.6363636363599996,786.0,736.363636364,49.636363636400006
5588,151,140,35,15,19.6,-4.6,766.0,772.4,-6.4
5589,151,141,26,16,13.1875,2.8125,665.0,654.1875,10.8125
5590,151,141,27,17,12.823529411800001,4.17647058824,687.0,650.588235294,36.411764705900005
5591,151,141,28,8,13.625,-5.625,615.0,657.0,-42.0
5592,151,141,33,16,19.5625,-3.5625,663.0,764.3125,-101.3125
5593,151,141,34,23,18.6086956522,4.39130434783,833.0,758.304347826,74.6956521739
5594,151,141,35,16,19.75,-3.75,729.0,783.625,-54.625
5595,151,142,26,10,12.8,-2.8,680.0,651.7,28.3
5596,151,142,27,11,12.2727272727,-1.2727272727299999,632.0,652.727272727,-20.7272727273
5597,151,142,33,16,19.5625,-3.5625,708.0,775.0,-67.0
5598,151,142,34,24,18.375,5.625,869.0,767.708333333,101.291666667
5599,151,142,35,16,20.125,-4.125,771.0,792.5625,-21.5625
5600,151,143,33,16,18.6875,-2.6875,708.0,749.375,-41.375
5601,151,143,34,24,17.625,6.375,776.0,762.708333333,13.291666666700001
5602,151,143,35,16,18.9375,-2.9375,833.0,784.4375,48.5625
5603,151,144,33,16,17.0625,-1.0625,710.0,733.125,-23.125
5604,151,144,34,21,16.9047619048,4.09523809524,722.0,750.5714285710001,-28.5714285714
5605,151,144,35,13,18.3076923077,-5.30769230769,840.0,768.076923077,71.9230769231
5606,151,145,33,16,15.3125,0.6875,704.0,724.875,-20.875
5607,151,145,34,17,15.882352941199999,1.11764705882,749.0,737.6470588239999,11.352941176500002
5608,151,146,32,12,12.916666666700001,-0.916666666667,638.0,718.833333333,-80.8333333333
5609,151,146,33,15,15.066666666700002,-0.06666666666669999,760.0,730.2,29.8
5610,151,146,34,13,16.0769230769,-3.0769230769200004,696.0,741.2307692310001,-45.2307692308
5611,151,147,32,12,14.0,-2.0,670.0,712.083333333,-42.0833333333
5612,151,147,33,15,15.4666666667,-0.46666666666699996,803.0,712.333333333,90.6666666667
5613,151,148,32,13,15.6153846154,-2.61538461538,768.0,731.076923077,36.9230769231
5614,151,148,33,16,16.625,-0.625,777.0,722.875,54.125
5615,151,148,34,12,17.3333333333,-5.33333333333,647.0,730.25,-83.25
5616,151,149,31,9,12.666666666700001,-3.66666666667,643.0,749.888888889,-106.888888889
5617,151,149,32,15,16.2,-1.2,880.0,751.8,128.2
5618,151,149,33,19,16.7368421053,2.26315789474,761.0,739.842105263,21.1578947368
5619,151,149,34,14,17.0,-3.0,646.0,734.5714285710001,-88.57142857139999
5620,151,150,30,5,7.4,-2.4,671.0,650.6,20.4
5621,151,150,31,8,14.0,-6.0,742.0,738.5,3.5
5622,151,150,32,16,15.875,0.125,897.0,763.1875,133.8125
5623,151,150,33,19,16.7894736842,2.21052631579,790.0,767.0526315789999,22.947368421100002
5624,151,150,34,15,16.6,-1.6,691.0,755.133333333,-64.1333333333
5625,151,151,29,5,5.8,-0.8,623.0,686.2,-63.2
5626,151,151,33,18,16.111111111099998,1.8888888888900002,815.0,773.111111111,41.8888888889
5627,151,151,34,14,15.857142857100001,-1.8571428571400002,766.0,762.642857143,3.35714285714
5628,151,151,36,3,7.333333333330001,-4.33333333333,651.0,678.333333333,-27.3333333333
5629,151,152,28,6,6.666666666669999,-0.666666666667,701.0,743.0,-42.0
5630,151,152,33,16,15.4375,0.5625,776.0,774.375,1.625
5631,151,152,34,12,15.0,-3.0,697.0,762.25,-65.25
5632,151,153,27,5,6.0,-1.0,673.0,758.8,-85.8
5633,151,153,28,6,7.333333333330001,-1.33333333333,869.0,760.666666667,108.333333333
5634,151,153,32,14,15.5714285714,-1.57142857143,880.0,761.785714286,118.214285714
5635,151,153,33,14,15.5714285714,-1.57142857143,726.0,763.785714286,-37.7857142857
5636,151,154,32,14,15.642857142899999,-1.64285714286,823.0,751.4285714289999,71.5714285714
5637,151,154,33,13,15.846153846199998,-2.84615384615,674.0,754.615384615,-80.6153846154
5638,151,155,32,13,16.3846153846,-3.38461538462,754.0,727.0,27.0
5639,151,155,33,14,16.2857142857,-2.2857142857099997,615.0,732.0714285710001,-117.071428571
5640,151,156,32,14,16.071428571400002,-2.0714285714300003,709.0,710.5714285710001,-1.57142857143
5641,151,156,33,16,16.0,0.0,610.0,709.0625,-99.0625
5642,151,157,27,3,7.0,-4.0,813.0,749.666666667,63.3333333333
5643,151,157,32,13,17.0,-4.0,695.0,716.615384615,-21.6153846154
5644,151,157,33,16,16.75,-0.75,655.0,707.1875,-52.1875
5645,151,158,32,13,17.0769230769,-4.07692307692,681.0,740.461538462,-59.4615384615
5646,151,158,33,15,17.2,-2.2,727.0,719.0666666669999,7.93333333333
5647,151,159,32,13,15.7692307692,-2.76923076923,634.0,747.923076923,-113.923076923
5648,151,159,33,13,17.0,-4.0,764.0,716.307692308,47.6923076923
5649,151,160,31,7,13.2857142857,-6.28571428571,793.0,705.285714286,87.7142857143
5650,151,160,33,8,17.125,-9.125,699.0,713.5,-14.5
5651,151,161,31,6,9.166666666669999,-3.16666666667,761.0,693.166666667,67.8333333333
5652,151,162,31,4,7.25,-3.25,678.0,686.0,-8.0
5653,151,163,32,10,10.4,-0.4,640.0,670.7,-30.7
5654,151,163,33,8,12.125,-4.125,657.0,667.0,-10.0
5655,151,164,26,11,10.0909090909,0.909090909091,886.0,792.454545455,93.5454545455
5656,151,164,27,11,10.0909090909,0.909090909091,807.0,799.636363636,7.3636363636399995
5657,151,164,32,14,12.857142857100001,1.14285714286,680.0,669.714285714,10.285714285700001
5658,151,164,33,13,13.0,0.0,720.0,675.461538462,44.5384615385
5659,151,165,26,13,10.3846153846,2.61538461538,835.0,750.692307692,84.30769230770001
5660,151,165,27,13,10.3846153846,2.61538461538,626.0,766.7692307689999,-140.769230769
5661,151,165,31,12,12.416666666700001,-0.416666666667,555.0,720.0,-165.0
5662,151,165,32,16,14.0625,1.9375,729.0,686.6875,42.3125
5663,151,165,33,15,14.2666666667,0.733333333333,677.0,698.9333333330001,-21.9333333333
