voxel_id,x,y,z,num_of_neighbor_lesions,avg_of_num_of_neighbor_lesions,diff_of_num_of_neighbor_lesions_and_avg_of_num_of_neighbor_lesions,voxel_intensity,average_intensity_of_neighbor_voxels,diff_of_vox_int_and_avg_int_of_nei_vox
24670,157,97,35,15,16.3333333333,-1.33333333333,627.0,593.066666667,33.9333333333
24671,157,97,36,21,21.0,0.0,615.0,602.571428571,12.4285714286
24672,157,97,37,24,20.4166666667,3.58333333333,603.0,580.916666667,22.0833333333
24673,157,97,38,15,20.8666666667,-5.86666666667,499.0,575.2,-76.2
24674,157,98,36,19,19.2105263158,-0.210526315789,594.0,605.052631579,-11.0526315789
24675,157,98,37,21,19.1428571429,1.85714285714,629.0,583.952380952,45.0476190476
24676,157,99,35,9,15.6666666667,-6.66666666667,561.0,587.666666667,-26.6666666667
24677,157,99,36,17,18.2352941176,-1.23529411765,574.0,608.764705882,-34.7647058824
24678,157,99,37,18,18.6666666667,-0.666666666667,639.0,595.944444444,43.0555555556
24679,157,100,35,8,16.0,-8.0,564.0,583.25,-19.25
24680,157,100,36,17,17.6470588235,-0.647058823529,554.0,618.0,-64.0
24681,157,100,37,19,18.2631578947,0.736842105263,642.0,599.842105263,42.1578947368
24682,157,101,35,9,16.1111111111,-7.11111111111,552.0,588.222222222,-36.2222222222
24683,157,101,36,18,18.3888888889,-0.388888888889,568.0,626.333333333,-58.3333333333
24684,157,101,37,22,18.7272727273,3.27272727273,684.0,605.954545455,78.0454545455
24685,157,101,38,15,19.4666666667,-4.46666666667,506.0,623.8,-117.8
24686,157,102,35,10,16.1,-6.1,578.0,587.9,-9.9
24687,157,102,36,19,18.8421052632,0.157894736842,593.0,628.894736842,-35.8947368421
24688,157,102,37,25,18.84,6.16,710.0,607.2,102.8
24689,157,102,38,17,19.8235294118,-2.82352941176,564.0,622.588235294,-58.5882352941
24690,157,103,35,10,16.2,-6.2,585.0,589.8,-4.8
24691,157,103,36,19,19.2105263158,-0.210526315789,575.0,629.947368421,-54.9473684211
24692,157,103,37,25,19.28,5.72,684.0,612.48,71.52
24693,157,103,38,17,20.4705882353,-3.47058823529,582.0,626.352941176,-44.3529411765
24694,157,104,35,10,16.7,-6.7,554.0,616.7,-62.7
24695,157,104,36,19,19.5789473684,-0.578947368421,592.0,637.789473684,-45.7894736842
24696,157,104,37,25,19.48,5.52,665.0,616.68,48.32
24697,157,104,38,17,20.5882352941,-3.58823529412,564.0,624.882352941,-60.8823529412
24698,157,105,36,20,20.1,-0.1,634.0,644.4,-10.4
24699,157,105,37,25,20.16,4.84,664.0,633.48,30.52
24700,157,105,38,17,21.0,-4.0,586.0,635.647058824,-49.6470588235
24701,157,106,36,22,20.8181818182,1.18181818182,646.0,650.0,-4.0
24702,157,106,37,26,20.8461538462,5.15384615385,664.0,659.0,5.0
24703,157,106,38,17,21.4117647059,-4.41176470588,662.0,661.647058824,0.352941176471
24704,157,107,36,24,21.0833333333,2.91666666667,686.0,641.583333333,44.4166666667
24705,157,107,37,26,21.5384615385,4.46153846154,655.0,673.653846154,-18.6538461538
24706,157,107,38,17,21.7058823529,-4.70588235294,773.0,670.705882353,102.294117647
24707,157,108,23,2,3.0,-1.0,627.0,612.5,14.5
24708,157,108,35,15,19.4666666667,-4.46666666667,551.0,648.733333333,-97.7333333333
24709,157,108,36,24,21.5,2.5,706.0,642.0,64.0
24710,157,108,37,26,21.6923076923,4.30769230769,638.0,671.846153846,-33.8461538462
24711,157,108,38,17,21.6470588235,-4.64705882353,729.0,665.764705882,63.2352941176
24712,157,109,36,23,21.5652173913,1.4347826087,705.0,642.782608696,62.2173913043
24713,157,109,37,26,21.3461538462,4.65384615385,650.0,654.769230769,-4.76923076923
24714,157,109,38,17,21.5294117647,-4.52941176471,625.0,646.470588235,-21.4705882353
24715,157,110,23,4,4.25,-0.25,619.0,626.0,-7.0
24716,157,110,36,21,21.619047619,-0.619047619048,703.0,643.428571429,59.5714285714
24717,157,110,37,26,20.9230769231,5.07692307692,659.0,636.115384615,22.8846153846
24718,157,110,38,17,21.4117647059,-4.41176470588,571.0,625.294117647,-54.2941176471
24719,157,111,23,4,4.5,-0.5,615.0,621.25,-6.25
24720,157,111,36,20,21.1,-1.1,671.0,641.3,29.7
24721,157,111,37,26,20.3846153846,5.61538461538,640.0,624.0,16.0
24722,157,111,38,17,21.2941176471,-4.29411764706,532.0,611.470588235,-79.4705882353
24723,157,112,36,19,20.1578947368,-1.15789473684,657.0,636.578947368,20.4210526316
24724,157,112,37,25,19.8,5.2,627.0,611.24,15.76
24725,157,112,38,17,20.7058823529,-3.70588235294,529.0,593.529411765,-64.5294117647
24726,157,113,36,16,19.9375,-3.9375,658.0,643.5,14.5
24727,157,113,37,23,18.9565217391,4.04347826087,620.0,610.0,10.0
24728,157,113,38,16,19.9375,-3.9375,504.0,590.4375,-86.4375
24729,157,114,36,13,20.0769230769,-7.07692307692,677.0,653.846153846,23.1538461538
24730,157,114,37,21,18.0476190476,2.95238095238,593.0,613.904761905,-20.9047619048
24731,157,114,38,15,18.8666666667,-3.86666666667,537.0,588.4,-51.4
24732,157,115,36,12,20.25,-8.25,662.0,657.333333333,4.66666666667
24733,157,115,37,20,17.6,2.4,600.0,620.05,-20.05
24734,157,115,38,14,18.2857142857,-4.28571428571,563.0,595.857142857,-32.8571428571
24735,157,116,36,14,19.0,-5.0,607.0,642.0,-35.0
24736,157,116,37,21,16.7142857143,4.28571428571,620.0,614.476190476,5.52380952381
24737,157,116,38,15,16.8,-1.8,569.0,594.4,-25.4
24738,157,117,36,14,17.7857142857,-3.78571428571,599.0,635.857142857,-36.8571428571
24739,157,117,37,19,16.0526315789,2.94736842105,624.0,606.894736842,17.1052631579
24740,157,117,38,13,15.5384615385,-2.53846153846,568.0,579.461538462,-11.4615384615
24741,157,118,35,10,16.8,-6.8,576.0,647.4,-71.4
24742,157,118,36,15,17.2666666667,-2.26666666667,644.0,623.933333333,20.0666666667
24743,157,118,38,13,14.6153846154,-1.61538461538,512.0,563.615384615,-51.6153846154
24744,157,119,22,2,4.5,-2.5,630.0,614.5,15.5
24745,157,119,35,11,16.9090909091,-5.90909090909,568.0,647.727272727,-79.7272727273
24746,157,119,36,15,18.0,-3.0,659.0,632.133333333,26.8666666667
24747,157,119,37,18,16.7777777778,1.22222222222,551.0,610.5,-59.5
24748,157,119,38,12,15.8333333333,-3.83333333333,521.0,568.583333333,-47.5833333333
24749,157,120,35,11,17.7272727273,-6.72727272727,582.0,654.0,-72.0
24750,157,120,36,18,18.6111111111,-0.611111111111,614.0,657.333333333,-43.3333333333
24751,157,120,37,21,17.5714285714,3.42857142857,631.0,643.19047619,-12.1904761905
24752,157,120,38,15,16.8,-1.8,553.0,623.933333333,-70.9333333333
24753,157,121,23,4,4.0,0.0,610.0,636.0,-26.0
24754,157,121,35,12,18.25,-6.25,610.0,664.75,-54.75
24755,157,121,36,18,18.8888888889,-0.888888888889,656.0,677.111111111,-21.1111111111
24756,157,121,37,20,18.4,1.6,773.0,670.3,102.7
24757,157,121,38,14,17.0,-3.0,604.0,658.571428571,-54.5714285714
24758,157,122,35,13,18.4615384615,-5.46153846154,608.0,676.307692308,-68.3076923077
24759,157,122,36,20,19.15,0.85,719.0,699.7,19.3
24760,157,122,38,16,17.1875,-1.1875,719.0,703.3125,15.6875
24761,157,123,35,14,18.2142857143,-4.21428571429,570.0,682.785714286,-112.785714286
24762,157,123,36,21,19.7619047619,1.2380952381,767.0,697.380952381,69.619047619
24763,157,123,37,23,20.1739130435,2.82608695652,792.0,732.47826087,59.5217391304
24764,157,123,38,16,19.0,-3.0,759.0,714.875,44.125
24765,157,124,35,12,18.75,-6.75,609.0,685.166666667,-76.1666666667
24766,157,124,36,21,20.8571428571,0.142857142857,770.0,707.571428571,62.4285714286
24767,157,124,37,26,20.6923076923,5.30769230769,713.0,736.461538462,-23.4615384615
24768,157,124,38,18,20.6666666667,-2.66666666667,725.0,731.833333333,-6.83333333333
24769,157,125,36,19,21.5789473684,-2.57894736842,704.0,712.684210526,-8.68421052632
24770,157,125,37,26,21.0384615385,4.96153846154,756.0,721.615384615,34.3846153846
24771,157,125,38,18,21.7777777778,-3.77777777778,679.0,728.722222222,-49.7222222222
24772,157,126,36,17,22.4117647059,-5.41176470588,666.0,721.352941176,-55.3529411765
24773,157,126,37,26,21.2692307692,4.73076923077,788.0,712.5,75.5
24774,157,126,38,20,21.7,-1.7,711.0,714.5,-3.5
24775,157,127,36,17,22.0588235294,-5.05882352941,642.0,709.470588235,-67.4705882353
24776,157,127,37,26,21.5769230769,4.42307692308,765.0,712.923076923,52.0769230769
24777,157,127,38,23,21.2173913043,1.78260869565,725.0,711.391304348,13.6086956522
24778,157,127,39,14,19.0714285714,-5.07142857143,584.0,686.857142857,-102.857142857
24779,157,128,36,17,21.2941176471,-4.29411764706,591.0,703.882352941,-112.882352941
24780,157,128,37,25,21.44,3.56,747.0,716.76,30.24
24781,157,128,38,24,21.0,3.0,809.0,719.583333333,89.4166666667
24782,157,128,39,16,18.875,-2.875,662.0,693.5,-31.5
24783,157,129,36,15,20.4,-5.4,595.0,704.0,-109.0
24784,157,129,37,23,20.9130434783,2.08695652174,793.0,725.260869565,67.7391304348
24785,157,129,39,18,18.8333333333,-0.833333333333,723.0,706.111111111,16.8888888889
24786,157,130,37,19,20.2631578947,-1.26315789474,789.0,723.421052632,65.5789473684
24787,157,130,38,24,19.75,4.25,794.0,724.875,69.125
24788,157,130,39,19,18.8947368421,0.105263157895,671.0,703.894736842,-32.8947368421
24789,157,131,20,1,2.0,-1.0,629.0,631.0,-2.0
24790,157,131,25,3,4.66666666667,-1.66666666667,536.0,505.333333333,30.6666666667
24791,157,131,37,15,20.4666666667,-5.46666666667,621.0,704.6,-83.6
24792,157,131,38,23,19.6086956522,3.39130434783,725.0,691.869565217,33.1304347826
24793,157,131,39,20,19.45,0.55,666.0,689.25,-23.25
24794,157,132,20,2,2.0,0.0,631.0,652.5,-21.5
24795,157,132,26,4,4.5,-0.5,481.0,522.25,-41.25
24796,157,132,38,23,19.4347826087,3.5652173913,683.0,646.347826087,36.652173913
24797,157,132,39,21,19.5238095238,1.47619047619,664.0,677.142857143,-13.1428571429
24798,157,133,20,3,2.66666666667,0.333333333333,676.0,661.0,15.0
24799,157,133,23,1,4.0,-3.0,591.0,614.0,-23.0
24800,157,133,37,16,19.5625,-3.5625,515.0,614.0,-99.0
24801,157,133,38,24,19.8333333333,4.16666666667,650.0,639.083333333,10.9166666667
24802,157,133,39,22,19.6363636364,2.36363636364,725.0,660.954545455,64.0454545455
24803,157,133,40,13,18.3076923077,-5.30769230769,706.0,690.615384615,15.3846153846
24804,157,134,20,3,3.0,0.0,638.0,665.0,-27.0
24805,157,134,37,18,19.3333333333,-1.33333333333,681.0,625.0,56.0
24806,157,134,38,26,19.3461538462,6.65384615385,610.0,646.692307692,-36.6923076923
24807,157,134,39,22,19.1818181818,2.81818181818,731.0,642.136363636,88.8636363636
24808,157,134,40,13,17.4615384615,-4.46153846154,650.0,675.0,-25.0
24809,157,135,37,17,20.7058823529,-3.70588235294,775.0,661.235294118,113.764705882
24810,157,135,38,24,19.6666666667,4.33333333333,600.0,668.375,-68.375
24811,157,135,39,19,18.8947368421,0.105263157895,654.0,627.315789474,26.6842105263
24812,157,136,21,2,2.5,-0.5,611.0,641.5,-30.5
24813,157,136,37,20,19.9,0.1,769.0,668.65,100.35
24814,157,136,38,23,19.8695652174,3.13043478261,605.0,678.695652174,-73.6956521739
24815,157,136,39,17,18.4705882353,-1.47058823529,662.0,619.647058824,42.3529411765
24816,157,137,36,14,19.6428571429,-5.64285714286,597.0,731.785714286,-134.785714286
24817,157,137,37,23,19.9130434783,3.08695652174,756.0,682.260869565,73.7391304348
24818,157,137,38,22,20.9545454545,1.04545454545,632.0,691.636363636,-59.6363636364
24819,157,137,39,16,18.6875,-2.6875,675.0,625.4375,49.5625
24820,157,138,36,16,19.125,-3.125,700.0,727.1875,-27.1875
24821,157,138,37,25,19.44,5.56,822.0,684.32,137.68
24822,157,138,38,22,21.1363636364,0.863636363636,624.0,684.545454545,-60.5454545455
24823,157,138,39,16,19.0,-3.0,631.0,624.375,6.625
24824,157,139,36,15,19.1333333333,-4.13333333333,732.0,737.8,-5.8
24825,157,139,37,24,19.0416666667,4.95833333333,748.0,689.25,58.75
24826,157,139,38,21,20.4285714286,0.571428571429,580.0,664.714285714,-84.7142857143
24827,157,139,39,15,18.4666666667,-3.46666666667,619.0,608.066666667,10.9333333333
24828,157,140,36,14,19.0,-5.0,712.0,707.428571429,4.57142857143
24829,157,140,37,22,18.9090909091,3.09090909091,654.0,667.181818182,-13.1818181818
24830,157,140,38,19,19.9473684211,-0.947368421053,582.0,635.315789474,-53.3157894737
24831,157,140,39,12,18.75,-6.75,588.0,591.083333333,-3.08333333333
24832,157,141,21,3,4.0,-1.0,575.0,633.0,-58.0
24833,157,141,36,14,19.5714285714,-5.57142857143,629.0,672.928571429,-43.9285714286
24834,157,141,37,22,19.0454545455,2.95454545455,662.0,635.5,26.5
24835,157,141,38,19,19.4736842105,-0.473684210526,551.0,616.842105263,-65.8421052632
24836,157,142,21,5,3.8,1.2,614.0,608.4,5.6
24837,157,142,36,15,20.4666666667,-5.46666666667,581.0,658.4,-77.4
24838,157,142,37,23,20.0434782609,2.95652173913,686.0,624.0,62.0
24839,157,142,38,19,20.4210526316,-1.42105263158,567.0,625.684210526,-58.6842105263
24840,157,143,20,4,5.5,-1.5,585.0,610.75,-25.75
24841,157,143,21,4,5.5,-1.5,634.0,598.5,35.5
24842,157,143,36,16,21.375,-5.375,587.0,664.6875,-77.6875
24843,157,143,37,25,20.64,4.36,766.0,623.68,142.32
24844,157,143,38,21,20.6666666667,0.333333333333,589.0,631.380952381,-42.380952381
24845,157,143,39,12,18.6666666667,-6.66666666667,586.0,572.583333333,13.4166666667
24846,157,144,23,5,6.6,-1.6,663.0,668.4,-5.4
24847,157,144,36,17,21.7647058824,-4.76470588235,622.0,671.117647059,-49.1176470588
24848,157,144,37,26,21.0769230769,4.92307692308,769.0,630.346153846,138.653846154
24849,157,144,38,21,21.2857142857,-0.285714285714,561.0,642.761904762,-81.7619047619
24850,157,144,39,12,19.0,-7.0,587.0,573.083333333,13.9166666667
24851,157,145,23,7,5.57142857143,1.42857142857,665.0,689.142857143,-24.1428571429
24852,157,145,25,4,5.75,-1.75,633.0,686.0,-53.0
24853,157,145,36,18,22.0555555556,-4.05555555556,626.0,666.388888889,-40.3888888889
24854,157,145,37,26,21.1923076923,4.80769230769,759.0,629.346153846,129.653846154
24855,157,145,38,20,21.35,-1.35,565.0,642.8,-77.8
24856,157,146,23,4,5.5,-1.5,734.0,695.25,38.75
24857,157,146,26,4,4.25,-0.25,594.0,684.0,-90.0
24858,157,146,36,20,22.0,-2.0,580.0,653.2,-73.2
24859,157,146,37,26,21.1538461538,4.84615384615,773.0,620.961538462,152.038461538
24860,157,146,38,18,21.3888888889,-3.38888888889,550.0,632.388888889,-82.3888888889
24861,157,147,35,15,20.7333333333,-5.73333333333,571.0,645.333333333,-74.3333333333
24862,157,147,36,23,22.3913043478,0.608695652174,644.0,649.913043478,-5.91304347826
24863,157,147,37,26,21.5384615385,4.46153846154,649.0,623.153846154,25.8461538462
24864,157,147,38,17,21.2352941176,-4.23529411765,540.0,608.529411765,-68.5294117647
24865,157,148,28,1,2.0,-1.0,743.0,646.0,97.0
24866,157,148,35,18,21.3888888889,-3.38888888889,683.0,686.722222222,-3.72222222222
24867,157,148,36,25,22.92,2.08,750.0,659.92,90.08
24868,157,148,37,26,21.8846153846,4.11538461538,567.0,629.538461538,-62.5384615385
24869,157,148,38,17,20.8235294118,-3.82352941176,567.0,580.470588235,-13.4705882353
24870,157,149,20,2,2.5,-0.5,675.0,645.0,30.0
24871,157,149,35,20,21.65,-1.65,714.0,694.65,19.35
24872,157,149,36,26,23.1923076923,2.80769230769,768.0,659.115384615,108.884615385
24873,157,149,37,25,22.24,2.76,583.0,626.68,-43.68
24874,157,149,38,16,20.8125,-4.8125,587.0,568.375,18.625
24875,157,150,19,3,2.0,1.0,659.0,632.666666667,26.3333333333
24876,157,150,35,20,21.8,-1.8,674.0,665.25,8.75
24877,157,150,36,26,22.8461538462,3.15384615385,652.0,634.538461538,17.4615384615
24878,157,150,37,24,21.875,2.125,566.0,604.333333333,-38.3333333333
24879,157,150,38,15,20.0,-5.0,577.0,566.733333333,10.2666666667
24880,157,151,30,4,4.25,-0.25,635.0,714.0,-79.0
24881,157,151,33,6,9.16666666667,-3.16666666667,636.0,680.166666667,-44.1666666667
24882,157,151,35,20,21.5,-1.5,621.0,624.65,-3.65
24883,157,151,36,26,22.1153846154,3.88461538462,500.0,603.5,-103.5
24884,157,151,37,21,22.1428571429,-1.14285714286,574.0,579.571428571,-5.57142857143
24885,157,151,38,12,20.0,-8.0,548.0,569.083333333,-21.0833333333
24886,157,152,30,4,4.25,-0.25,743.0,699.0,44.0
24887,157,152,31,4,3.75,0.25,705.0,706.5,-1.5
24888,157,152,32,3,5.0,-2.0,676.0,686.0,-10.0
24889,157,152,33,5,9.6,-4.6,717.0,697.0,20.0
24890,157,152,35,20,21.0,-1.0,578.0,615.85,-37.85
24891,157,152,36,26,20.8846153846,5.11538461538,507.0,589.230769231,-82.2307692308
24892,157,152,37,19,21.2631578947,-2.26315789474,591.0,569.789473684,21.2105263158
24893,157,153,30,4,4.5,-0.5,772.0,676.0,96.0
24894,157,153,35,20,20.65,-0.65,586.0,614.75,-28.75
24895,157,153,36,24,20.375,3.625,605.0,588.208333333,16.7916666667
24896,157,153,37,15,21.6,-6.6,551.0,583.8,-32.8
24897,157,154,34,13,16.6153846154,-3.61538461538,633.0,616.769230769,16.2307692308
24898,157,154,35,20,20.45,-0.45,559.0,609.9,-50.9
24899,157,154,36,24,19.5416666667,4.45833333333,585.0,585.916666667,-0.916666666667
24900,157,155,34,14,16.2142857143,-2.21428571429,644.0,607.0,37.0
24901,157,155,35,20,20.75,-0.75,537.0,599.75,-62.75
24902,157,155,36,24,19.8333333333,4.16666666667,556.0,590.5,-34.5
24903,157,155,37,15,20.4666666667,-5.46666666667,569.0,595.666666667,-26.6666666667
24904,157,156,34,14,16.5,-2.5,636.0,616.214285714,19.7857142857
24905,157,156,35,20,20.95,-0.95,567.0,601.75,-34.75
24906,157,156,36,26,19.7692307692,6.23076923077,631.0,594.923076923,36.0769230769
24907,157,156,37,17,20.3529411765,-3.35294117647,606.0,606.294117647,-0.294117647059
24908,157,157,34,13,17.4615384615,-4.46153846154,686.0,603.769230769,82.2307692308
24909,157,157,35,20,21.45,-1.45,577.0,597.25,-20.25
24910,157,157,36,26,20.3846153846,5.61538461538,629.0,600.307692308,28.6923076923
24911,157,157,37,17,21.2352941176,-4.23529411765,619.0,614.352941176,4.64705882353
24912,157,158,35,21,21.2857142857,-0.285714285714,555.0,588.904761905,-33.9047619048
24913,157,158,36,26,20.5769230769,5.42307692308,561.0,585.653846154,-24.6538461538
24914,157,158,37,17,21.4117647059,-4.41176470588,606.0,595.294117647,10.7058823529
24915,157,159,24,3,3.33333333333,-0.333333333333,688.0,685.333333333,2.66666666667
24916,157,159,34,12,19.5,-7.5,730.0,569.333333333,160.666666667
24917,157,159,35,21,21.6666666667,-0.666666666667,517.0,576.380952381,-59.380952381
24918,157,159,36,26,20.6538461538,5.34615384615,546.0,571.961538462,-25.9615384615
24919,157,159,37,17,21.3529411765,-4.35294117647,557.0,580.176470588,-23.1764705882
24920,157,160,35,21,21.7142857143,-0.714285714286,535.0,582.523809524,-47.5238095238
24921,157,160,36,26,20.5384615385,5.46153846154,556.0,575.615384615,-19.6153846154
24922,157,160,37,17,21.1764705882,-4.17647058824,598.0,579.823529412,18.1764705882
24923,157,161,35,21,22.0476190476,-1.04761904762,576.0,602.142857143,-26.1428571429
24924,157,161,36,26,20.8076923077,5.19230769231,582.0,591.615384615,-9.61538461538
24925,157,161,37,17,21.3529411765,-4.35294117647,635.0,587.764705882,47.2352941176
24926,157,162,34,13,20.6923076923,-7.69230769231,682.0,634.846153846,47.1538461538
24927,157,162,35,22,22.3181818182,-0.318181818182,616.0,634.181818182,-18.1818181818
24928,157,162,36,26,21.6538461538,4.34615384615,620.0,609.153846154,10.8461538462
24929,157,162,37,18,21.3888888889,-3.38888888889,548.0,601.166666667,-53.1666666667
24930,157,163,34,15,20.8,-5.8,678.0,655.266666667,22.7333333333
24931,157,163,35,24,22.2916666667,1.70833333333,629.0,657.375,-28.375
24932,157,163,36,26,22.5,3.5,663.0,618.653846154,44.3461538462
24933,157,163,37,20,20.7,-0.7,524.0,606.3,-82.3
24934,157,163,38,11,17.3636363636,-6.36363636364,541.0,564.545454545,-23.5454545455
24935,157,164,34,17,21.0588235294,-4.05882352941,687.0,663.764705882,23.2352941176
24936,157,164,35,25,22.32,2.68,600.0,662.64,-62.64
24937,157,164,36,26,22.3076923077,3.69230769231,649.0,621.692307692,27.3076923077
24938,157,164,37,20,20.0,0.0,582.0,605.25,-23.25
24939,157,164,38,11,16.8181818182,-5.81818181818,554.0,565.181818182,-11.1818181818
24940,157,165,34,19,21.0526315789,-2.05263157895,660.0,666.368421053,-6.36842105263
24941,157,165,35,26,21.5769230769,4.42307692308,627.0,658.0,-31.0
24942,157,165,36,24,21.4166666667,2.58333333333,609.0,625.541666667,-16.5416666667
24943,157,165,37,17,19.0588235294,-2.05882352941,583.0,606.588235294,-23.5882352941
24944,157,166,34,21,20.9523809524,0.047619047619,643.0,673.0,-30.0
24945,157,166,35,25,20.92,4.08,683.0,658.76,24.24
24946,157,166,36,20,20.4,-0.4,630.0,634.4,-4.4
24947,157,167,18,1,1.0,0.0,550.0,587.0,-37.0
24948,157,167,33,15,20.2666666667,-5.26666666667,684.0,662.4,21.6
24949,157,167,34,22,21.2272727273,0.772727272727,661.0,675.636363636,-14.6363636364
24950,157,167,35,23,20.4782608696,2.52173913043,729.0,666.826086957,62.1739130435
24951,157,167,36,15,19.8,-4.8,600.0,655.866666667,-55.8666666667
24952,157,168,33,19,20.1052631579,-1.10526315789,647.0,667.157894737,-20.1578947368
24953,157,168,34,24,20.8333333333,3.16666666667,717.0,673.875,43.125
24954,157,168,35,20,20.5,-0.5,697.0,681.05,15.95
24955,157,169,32,12,19.6666666667,-7.66666666667,669.0,626.583333333,42.4166666667
24956,157,169,33,21,20.8571428571,0.142857142857,600.0,665.19047619,-65.1904761905
24957,157,169,34,24,20.875,3.125,748.0,657.75,90.25
24958,157,169,35,17,20.6470588235,-3.64705882353,641.0,673.411764706,-32.4117647059
24959,157,170,32,14,20.0714285714,-6.07142857143,648.0,651.928571429,-3.92857142857
24960,157,170,33,23,20.6956521739,2.30434782609,601.0,658.47826087,-57.4782608696
24961,157,170,34,24,20.25,3.75,663.0,638.291666667,24.7083333333
24962,157,170,35,15,19.8,-4.8,604.0,636.4,-32.4
24963,157,171,32,15,20.9333333333,-5.93333333333,655.0,677.2,-22.2
24964,157,171,33,24,20.625,3.375,677.0,649.875,27.125
24965,157,171,34,21,20.6666666667,0.333333333333,556.0,629.428571429,-73.4285714286
24966,157,171,35,12,19.4166666667,-7.41666666667,528.0,598.25,-70.25
24967,157,172,32,17,21.0,-4.0,661.0,698.411764706,-37.4117647059
24968,157,172,33,25,20.32,4.68,716.0,652.96,63.04
24969,157,172,34,19,20.8947368421,-1.89473684211,563.0,639.842105263,-76.8421052632
24970,157,173,32,19,21.2631578947,-2.26315789474,637.0,708.157894737,-71.1578947368
24971,157,173,33,26,20.3461538462,5.65384615385,757.0,659.153846154,97.8461538462
24972,157,173,34,17,21.7058823529,-4.70588235294,574.0,662.764705882,-88.7647058824
24973,157,174,18,4,3.5,0.5,597.0,605.25,-8.25
24974,157,174,32,21,21.4285714286,-0.428571428571,643.0,705.666666667,-62.6666666667
24975,157,174,33,26,20.8076923077,5.19230769231,784.0,660.230769231,123.769230769
24976,157,174,34,17,21.5294117647,-4.52941176471,542.0,665.764705882,-123.764705882
24977,157,175,18,4,3.5,0.5,621.0,599.25,21.75
24978,157,175,31,13,20.2307692308,-7.23076923077,671.0,684.076923077,-13.0769230769
24979,157,175,32,22,21.7727272727,0.227272727273,687.0,688.5,-1.5
24980,157,175,33,26,20.9230769231,5.07692307692,700.0,649.846153846,50.1538461538
24981,157,175,34,17,20.7647058824,-3.76470588235,570.0,636.705882353,-66.7058823529
24982,157,176,31,15,20.4666666667,-5.46666666667,627.0,694.133333333,-67.1333333333
24983,157,176,32,24,21.1666666667,2.83333333333,696.0,678.5,17.5
24984,157,176,33,24,21.0833333333,2.91666666667,607.0,654.541666667,-47.5416666667
24985,157,176,34,15,20.1333333333,-5.13333333333,548.0,621.533333333,-73.5333333333
24986,157,177,31,16,21.25,-5.25,617.0,715.5,-98.5
24987,157,177,32,25,20.72,4.28,744.0,694.2,49.8
24988,157,177,33,21,21.3333333333,-0.333333333333,656.0,679.380952381,-23.380952381
24989,157,178,31,17,21.3529411765,-4.35294117647,715.0,738.117647059,-23.1176470588
24990,157,178,32,26,20.0,6.0,768.0,725.192307692,42.8076923077
24991,157,178,33,18,21.7222222222,-3.72222222222,745.0,725.111111111,19.8888888889
24992,157,179,31,17,21.0,-4.0,788.0,757.764705882,30.2352941176
24993,157,179,32,26,19.0769230769,6.92307692308,754.0,746.423076923,7.57692307692
24994,157,179,33,17,21.0,-4.0,738.0,752.0,-14.0
24995,157,180,31,15,19.6666666667,-4.66666666667,750.0,775.6,-25.6
24996,157,180,32,24,17.625,6.375,780.0,748.333333333,31.6666666667
24997,157,180,33,15,19.6,-4.6,693.0,744.8,-51.8
24998,157,181,31,13,18.2307692308,-5.23076923077,790.0,789.846153846,0.153846153846
24999,157,181,33,15,17.2666666667,-2.26666666667,682.0,740.266666667,-58.2666666667
25000,157,182,32,18,15.3888888889,2.61111111111,814.0,744.0,70.0
25001,157,182,33,13,16.3076923077,-3.30769230769,670.0,732.230769231,-62.2307692308
25002,157,183,32,17,15.6470588235,1.35294117647,752.0,748.352941176,3.64705882353
25003,157,184,31,15,16.8,-1.8,816.0,738.133333333,77.8666666667
25004,157,184,32,16,16.5625,-0.5625,681.0,738.9375,-57.9375
25005,157,185,31,17,16.9411764706,0.0588235294118,818.0,726.588235294,91.4117647059
25006,157,185,32,17,16.9411764706,0.0588235294118,616.0,738.470588235,-122.470588235
25007,157,186,31,18,16.8888888889,1.11111111111,811.0,714.944444444,96.0555555556
25008,157,186,32,17,17.1764705882,-0.176470588235,637.0,721.823529412,-84.8235294118
25009,157,187,31,18,16.7777777778,1.22222222222,774.0,717.777777778,56.2222222222
25010,157,187,32,15,17.4,-2.4,622.0,718.066666667,-96.0666666667
25011,157,188,30,14,18.5,-4.5,785.0,744.357142857,40.6428571429
25012,157,188,31,19,17.0,2.0,731.0,715.736842105,15.2631578947
25013,157,189,30,19,18.4210526316,0.578947368421,743.0,735.052631579,7.94736842105
25014,157,189,31,18,18.5,-0.5,704.0,722.388888889,-18.3888888889
25015,157,190,29,13,19.3846153846,-6.38461538462,735.0,759.769230769,-24.7692307692
25016,157,190,30,22,17.8636363636,4.13636363636,788.0,720.227272727,67.7727272727
25017,157,190,31,17,18.7058823529,-1.70588235294,681.0,711.411764706,-30.4117647059
25018,157,191,29,16,18.625,-2.625,762.0,758.4375,3.5625
25019,157,191,30,22,17.5454545455,4.45454545455,808.0,726.045454545,81.9545454545
25020,157,191,31,13,19.2307692308,-6.23076923077,599.0,721.153846154,-122.153846154
25021,157,192,29,18,17.2777777778,0.722222222222,782.0,721.111111111,60.8888888889
25022,157,192,30,18,17.2777777778,0.722222222222,724.0,720.666666667,3.33333333333
25023,157,193,28,14,16.8571428571,-2.85714285714,626.0,709.285714286,-83.2857142857
